# normalized time series: rho0_r1
# normalized with: rho0_r1, wt_r1, wt_r2, wt37d_r1
# algorithm: RMA 
# by: Gary Koplik (gary.koplik@geomdata.com) 
# on: 2018-06-29
# 
probes	rho0_r1__num_00001	rho0_r1__num_00002	rho0_r1__num_00003	rho0_r1__num_00004	rho0_r1__num_00005	rho0_r1__num_00006	rho0_r1__num_00007	rho0_r1__num_00008	rho0_r1__num_00009	rho0_r1__num_00010	rho0_r1__num_00011	rho0_r1__num_00012	rho0_r1__num_00013	rho0_r1__num_00014	rho0_r1__num_00015	rho0_r1__num_00016	rho0_r1__num_00017	rho0_r1__num_00018	rho0_r1__num_00019	rho0_r1__num_00020	rho0_r1__num_00021	rho0_r1__num_00022
1769375_at	12.7595843503135	12.7215685008384	12.8119588820329	12.8969949900787	12.8705609601497	12.7664287939287	12.7671884395106	12.7226388051849	12.617070230937	12.5353740652728	12.6730800549049	12.5486605872442	12.5414672320591	12.5073047555665	12.4786635245694	12.4800705048904	12.4082138792027	12.4042551104458	12.4126759605663	12.3381128265098	12.2501086628173	12.310919836386
1769377_at	8.55571381367953	8.78713547484798	8.65251168302713	8.43815641911861	8.21484748394616	8.25540301481145	8.04409731378521	7.97222443389306	7.7612480728375	8.0172490456089	8.10173641006773	8.04829188331972	8.00196246046158	8.14672066766954	7.99890215729817	7.92041526618401	8.07158049343137	8.07733618444481	7.93997881597679	8.02243041974664	8.1189294933081	8.07056815713396
1769378_at	13.3766235251809	13.4877438614446	13.560469193021	13.5785575551577	13.5109701388058	13.4959656823304	13.3517746137843	13.187552385225	13.1656813630833	13.1916605963249	13.3441200071236	13.3780661957877	13.3923350242803	13.3783200274151	13.3275818517628	13.2940379760131	13.3164133022207	13.2825277249649	13.3631597265218	13.3837334177141	13.3828054715428	13.3435638188033
1769379_at	8.94465881628448	8.60224706099906	8.50562634023925	8.72798336592924	8.74295455865928	8.85341358444612	8.81522883663743	8.75245235369069	8.7263269548457	8.7498309923943	8.66081423147609	8.6862725623281	8.71595728911322	8.73233383448888	8.98909580911521	8.80617703975301	9.0617959686637	9.12775191501608	9.15458726777266	9.09653690230361	9.38962716813639	9.24966405628311
1769383_at	9.99270968355281	10.1078017979792	10.1648694440052	10.0951774826025	10.0797733511049	10.1726028372368	10.019546344531	10.1667773384581	10.1455598631289	10.1765957668154	10.192440077322	10.2150258615432	10.1951289126528	10.1111603576514	10.3033072188603	10.2885048999492	10.3526668172279	10.3609528786326	10.2828037439496	10.2507242981588	10.3051427524414	10.4251366291035
1769384_at	5.33815714039423	5.37879968774198	5.27826646275273	5.16461216915933	5.26415396464807	5.22532751865592	5.33770772425948	5.23025731179895	5.30099412269692	5.2378646998941	5.38883872157692	5.37465331776289	5.37859505103767	5.313409752584	5.36401568762776	5.32542149125767	5.32831231532765	5.29819782453072	5.15936664026401	5.27587887654832	5.18665974518784	5.29274484617763
1769385_at	10.5194602494887	10.3621104516401	10.3125813171002	10.1226542095614	9.93351911239932	9.91757109330698	9.86508966077824	9.71347093465557	9.56256109068111	9.41033032646531	9.44101244294315	9.35775678999418	9.33459710518603	9.32089863762629	9.38278339887728	9.26335392733182	9.11150768593361	9.19770291323365	9.23080878942307	9.23952795597761	9.31256832441031	9.14385380084193
1769387_at	11.4081060349479	11.2831790925362	11.4930832448131	11.5773122601793	11.7465638513252	11.8482594437191	11.8645097858484	11.9655922731889	12.0021138907787	12.0240265276985	11.9764694544268	11.9845022308871	11.8732020479682	11.7673549401504	11.9097239502329	11.892692343003	11.9881782343318	11.983174934167	12.0752888974282	12.0494549729765	12.0756613123786	12.2139814562449
1769388_at	10.0799833155514	10.0224313476311	9.91675060105314	9.53120523218129	9.63654675265026	9.22253988711913	8.96073985081476	9.06109902480592	9.00818796607066	9.11715711439728	9.05119007544671	9.13775393431461	9.21446271225088	9.40011691723836	9.27917923251855	9.28752552774784	9.42115448372188	9.48880322963334	9.36638020747564	9.29424473572102	9.4820622002131	9.51241689004037
1769390_s_at	13.363701936313	13.3408029667469	13.378964961609	13.4099695437595	13.2901553586799	13.3625614805701	13.3066892634059	13.1943035820783	13.3693249024066	13.1878225062132	13.1289325653137	13.0416761229068	13.3112776570622	13.3450506125198	13.3343583775795	13.2337757073505	13.0840952651013	13.3820419048355	13.0981882458617	13.2275221044477	13.1003319456704	12.9516645796514
1769392_at	10.4132781590924	10.1255766556091	10.1861938661379	10.3098340667922	10.2244496952325	10.5588354203825	10.6931819961914	10.6577255619483	10.6477437604105	10.5910738189494	10.5557987436334	10.4648349680176	10.6700364516895	10.747139618867	10.8440202814852	10.6136182203496	10.4893238249661	10.4902215563124	10.4751318452423	10.5058180878249	10.5736157986118	10.2949205638143
1769395_at	11.4987934142516	11.4896158292799	11.5983579659189	11.5814539791729	11.7975963692829	11.8115803236118	11.9503987615681	12.0305935996201	12.0235617103825	12.0095708712336	12.0784603328452	12.0981809880444	11.9844743371737	12.0169730793306	11.9015536000694	11.9256308428527	11.9282624721003	11.9467811573781	11.8603698476911	11.905612274559	11.8059709781677	11.8293712525123
1769397_s_at	13.4888158372344	13.4614436082289	13.3985371190002	13.4800017224764	13.3155115634287	13.3028478640783	13.4082737058765	13.2884240933668	13.3586771801142	13.243093692021	13.085255100471	13.225069743241	13.3827342846711	13.4671299348602	13.4536466209548	13.3525476173136	13.1895521931412	13.2606468997507	13.1626312986255	13.3070302709526	13.3058974629296	13.2303264246381
1769403_at	9.32007185955987	9.56552993221421	10.1808155754057	10.3397781616356	10.6135252121077	10.6815084395097	10.9057509816686	10.9237045611396	10.8825534385145	10.8452832818653	10.649672654624	10.5270181660298	10.3654654405205	10.3491682327032	10.1717844410943	10.424653521671	10.3657048301314	10.4419794436505	10.4844821604932	10.286213271896	10.3776071590513	10.2971658914854
1769406_at	11.7195631650025	11.8493088990349	11.8621604835945	11.8096520981133	11.5372068460858	11.4252550622157	11.183655499601	10.9334181572292	10.9808998587743	11.0128152961375	11.1393399137357	11.1964155018094	11.1975166568373	11.2374504871691	11.2375445313996	11.164106163953	11.2191413914339	11.1158926701329	11.0682150096503	11.1667976236442	11.101045035901	11.1095887666688
1769407_at	8.07423223472878	7.96977636720362	8.03840858702315	8.02823536552483	8.10504931779855	7.9985577135523	7.91749716622953	7.94639966967685	7.91894121087565	8.00714978054183	7.90286440534698	7.84230020218633	7.95496298763079	7.7796793027831	7.70827568042006	7.81049061001073	7.92395602500584	7.63001327914979	7.7377741892799	7.71861439095593	7.85572062887028	7.74522505760454
1769411_at	11.367663482719	10.6034545544295	10.7486039376227	10.9435259918033	10.9422055908651	11.2711160260978	11.402032567299	11.616547892272	11.6713265263028	11.6592407037175	11.5513912339449	11.4985576769921	11.2968764299878	11.1251872314253	11.2469330976588	11.1516666637179	11.2628533555133	11.2893875295476	11.3460459500218	11.3334782976815	11.343574782546	11.3590051539713
1769418_at	9.60621365130963	9.55094911323868	9.35484055204052	9.35939657151564	9.50549069650324	9.40503346514461	9.24512104665961	9.19679642581804	9.07812225673894	9.09124152124175	8.99469552855326	9.13934267824631	9.11102354317235	9.0823167985086	9.11570271445168	9.06260440051702	9.14082946461466	9.03964207460723	8.98553498086574	8.95866930662487	9.03857956817999	9.08698942553588
1769419_at	11.5798052803334	11.5463137458399	11.2735160517109	11.1367486586077	11.037772037967	11.1214924227329	11.0075409013405	11.0791930313586	11.1524030529385	11.2317676418703	11.0914959907667	11.2383655002094	11.2588813050393	11.1658421974287	11.347587754951	11.3829450628444	11.4085304598364	11.3026627196453	11.2006816782187	11.2076138923854	11.173702619803	11.2390094649545
1769420_at	9.28840967373682	10.1610599144275	10.5679231566683	10.6288059841557	10.5984864896343	10.2654308687868	10.1869085161204	10.1710752739724	10.2291656556897	10.3911289004199	10.6203105088601	10.5793202240031	10.698422024601	10.6197387125047	10.6251496491422	10.6671711554835	10.6646469229912	10.7347480444792	10.9152688201128	10.9121123155246	11.014420452759	10.9190071132842
1769421_at	9.41990701789845	9.15857936687582	8.89863725976298	8.67626225206274	8.53711032066563	8.63377786463863	8.60151649337122	8.56649241550829	8.53382356700017	8.34738489657883	8.44234601703068	8.36446748523309	8.25716875066228	8.37587178829246	8.27413044283567	8.27403972943184	8.30267277334543	8.26618272943099	8.20470818464303	8.11644793081501	8.14743575949536	8.21682920639546
1769422_at	8.33577946759039	8.51724695927817	8.58545841104863	8.63037150268452	8.89010645876824	8.91205157914454	8.84049325764513	8.79659647202874	8.69165760364752	8.75412314900891	8.57135933295327	8.54207251216954	8.50804174122585	8.52267238210289	8.21250866702313	8.39946000481167	8.36794238846716	8.26665110986241	8.26911086271935	8.10056763616516	8.18413807581074	8.2419083666383
1769426_at	7.22241726408825	6.87239954218054	6.68235949746378	6.86159522669257	6.81291322959208	6.7254988708839	7.10982567896682	7.43660767539645	7.73974609572031	7.92772714756588	8.32934986586354	8.44406628398345	8.95456339843221	9.1947003662219	9.40707828271688	9.43405269144166	9.39315031208379	9.52899839537435	9.7034684252996	9.80207303029879	9.7087145727404	9.98848047879882
1769428_at	9.80658352161668	9.48079781200074	9.79919772081732	10.2449417903722	10.4710533773132	10.7480042882248	10.8737643933221	10.8255389342243	10.6597476860106	10.5838647187421	10.6232346989777	10.5166466208823	10.4837260586255	10.586014219192	10.5248509776443	10.3136786028229	10.2034851717065	10.1916929159988	10.0995692093427	10.1828416209822	10.0960561846707	10.1837127802746
1769431_at	9.90792863591212	9.88529928484277	9.45251507507617	9.271771702999	9.05839557236532	8.9910291250562	8.63300164095279	8.61936050709506	8.69825304735917	8.74033333991403	8.68984533799175	8.97781986001782	9.0391886926304	9.14460964578702	9.10517601008041	8.97900734286635	8.9417396527687	8.95140115726339	8.85505661961242	8.88387299989469	8.85256098686916	8.92856304640074
1769434_at	10.6027261996925	10.6642086235057	10.3171534615528	9.92454449046468	9.93199294339699	9.6535943437305	9.45566018097324	9.4011614347485	9.48920866529215	9.67180343721231	9.81592376969019	10.1941408353444	10.2616912023519	10.3513899223603	10.5692325639186	10.3884468262052	10.3684537002959	10.3877257263395	10.3408360507881	10.3142894105492	10.3550634438149	10.2763294988695
1769435_at	10.046584508632	10.2274752775121	10.298999598004	10.3210412561479	10.1743921609349	10.1613964014874	9.99007358837446	9.94419037667337	9.94241858562236	10.0035633285113	10.0284275388185	10.0807943498784	9.99159018985229	10.027175536757	9.92491461271326	10.0562324187627	9.95329524918194	9.89139870858277	9.95412804506421	10.0217824652995	10.0220424813027	10.128687995936
1769442_at	8.77067051389345	8.59885317615219	8.50207095329744	8.38569983522219	8.32586784193077	8.42633353717066	8.52485758489936	8.53786292405092	8.60735792964767	8.52424241298009	8.36901715102184	8.27206957761653	8.39294055459078	8.36406554212536	8.28464421867806	8.30839867650339	8.30485960741919	8.30092970748732	8.3060377348666	8.32363557946997	8.29079486420383	8.36140236228981
1769443_at	6.31143687377745	7.02721324189262	7.70932157205602	7.75254185268127	7.59086914770262	7.16931700429704	6.5443057928367	6.38537204945401	6.17785413965764	6.44345516765436	6.61745957061443	6.57538524691794	6.78485777307813	6.62371171200649	6.59453049848815	6.68167294681539	6.82786152119712	6.84487343817308	6.91084617001587	6.99869989188565	7.06971819323625	7.24171287999712
1769446_at	6.9151483065915	7.16441208176404	7.31877821485084	7.38416223315955	7.5989456014366	7.68447392063388	7.75218477644009	7.7719341645924	7.65511901987825	7.74522482266048	7.62046024082942	7.64881199234139	7.61991103900901	7.6036492808998	7.66017785716937	7.62802638878948	7.72636249353911	7.67347336325754	7.67556787528717	7.63725064994693	7.78553175384887	7.73045479670224
1769448_at	7.87429078266718	8.12512064705769	7.99142132467751	8.06522442746913	7.43457113988256	7.67192643582043	7.54334415224573	7.68723423587981	7.75725469843853	7.75083039820393	7.89225272917544	8.00970194892233	8.23282009108288	8.39199252226807	8.22630844710756	8.5392326001883	8.58651342327262	8.51000691624494	8.51446984062241	8.54781499293769	8.65429563575921	8.63356828292524
1769450_at	7.59119343409594	7.33330678503463	8.08020622809418	8.10035371755802	8.11012792847821	8.30685810194736	8.4051013406972	8.5331518719704	8.43563660078555	8.4892812345662	8.3840455524177	8.39691422695383	8.23120969046341	8.40150749191243	8.58889546050942	8.8085624020343	8.91466756198806	8.99835076788256	8.83377610583663	8.92709262149715	8.86046582055344	8.91810655476426
1769451_at	8.38770218678181	8.43694587923433	8.36153104028458	8.31253667527893	8.5076877135265	8.38525339157665	8.37409268293504	8.45577045653429	8.44095364744008	8.3846999269909	8.49271167755933	8.33836210122539	8.2451363185679	8.23732839908628	8.23522371479439	8.16202296316407	8.11106347037097	8.03119505293471	7.96438347499148	7.88596729863306	7.92140523319872	7.75932557734073
1769452_at	9.80630918700829	9.65179314335406	9.6311072427451	9.53593999082267	9.57006815131269	9.58832096175782	9.68719595093512	9.6787315560766	9.67130202193507	9.78743887693002	9.60269927601565	9.60636298195493	9.71236166349129	9.73860927299019	9.60475280408406	9.69271962842267	9.61487437553216	9.50782775826501	9.74030967921054	9.66256662026107	9.679361972573	9.69241164917049
