# normalized time series: wt37d_r1
# normalized with: rho0_r1, wt_r1, wt_r2, wt37d_r1
# algorithm: RMA 
# by: Gary Koplik (gary.koplik@geomdata.com) 
# on: 2018-06-29
# 
probes	wt37d_r1__num_00001	wt37d_r1__num_00002	wt37d_r1__num_00003	wt37d_r1__num_00004	wt37d_r1__num_00005	wt37d_r1__num_00006	wt37d_r1__num_00007	wt37d_r1__num_00008	wt37d_r1__num_00009	wt37d_r1__num_00010	wt37d_r1__num_00011	wt37d_r1__num_00012	wt37d_r1__num_00013	wt37d_r1__num_00014	wt37d_r1__num_00015
1769329_at	10.8432257437459	10.9118666728457	10.6203424092975	10.482094837547	10.6033836190206	10.5109827602698	10.6565347312648	10.7502507853581	10.5416433989345	10.7191709686433	10.6357562149084	10.5682219651019	10.3559668138694	10.3927046396595	10.4361384660635
1769331_at	10.3375936693659	10.4940739738236	11.1112393106502	10.8031333023771	10.42451888264	10.6434332862529	10.4536712937985	10.3144154972196	10.1944169508035	10.3576172679731	10.1647475167379	10.2888078036534	10.2753404342879	10.4070176713716	10.2856706938001
1769333_at	7.5775572075588	8.02107570531781	7.10458546040651	7.17773659049665	6.74418812210285	6.81822691594802	6.98745846344032	6.68893250439719	6.82676726768583	6.80302112260882	6.78776638014962	6.81981406572512	6.61972189448713	6.42530611284366	6.34711167380562
1769335_at	11.2934771455568	11.4405186842582	11.3749518862078	10.883610771941	11.1667111519593	11.2236062709516	10.7559946090733	11.0025725622437	10.9209681064609	11.1629271672987	11.2702657857843	11.0708719085808	11.0495690968654	11.1553571270098	11.3746719877506
1769336_at	7.34835701661587	7.39744492143769	7.49171418197096	8.18282339319994	9.00864932385704	9.03869691405558	8.69025082563085	8.38397490370094	8.25483715517118	8.6573957254519	8.7607481274999	8.58283687598644	8.52610444921671	8.33892822821663	8.54422963532631
1769338_at	5.46756636273405	5.39897087107335	6.11093221520682	6.4867361885891	6.21691423471105	6.23623972328186	6.32478585570179	5.71820511640685	5.7988233857777	5.66506330561164	5.77802039074931	5.46199777251104	5.5370029786538	5.65470589856247	5.78302005239582
1769339_at	9.21502973863267	9.47359478277788	9.55231941282876	9.92982921757645	9.71230902019598	9.58581531697041	9.86325703931737	9.75413057913249	9.78623279847824	9.5790796397013	9.47194604414876	9.46524702446519	9.77863315981787	9.71199475821793	9.71673757307165
1769341_at	11.8755339113324	11.9605167622765	12.2727986087814	12.4289255192129	12.6695579365379	12.4941307331506	12.706574158255	12.5809546744581	12.3151503272304	12.4756030099898	12.5107811394529	12.5251332500665	12.3130001731597	12.1433081528227	12.2064579889532
1769342_at	7.7552893505005	7.63466837557717	6.28880218428034	6.18140781023488	5.68852497667686	5.54062976324203	5.68557510042859	5.50381897557189	5.51421279702405	5.4676544398136	5.58103018392737	5.39258690642564	5.39609717736632	5.36097381612757	5.43289317363548
1769344_at	12.4768197538466	12.5351796169594	12.8172964075961	12.7190220061898	12.8528974603657	13.013816016206	12.6510718180045	12.444533790901	12.5450996517175	12.7845788160036	12.704256375598	12.5525146085596	12.4293318204102	12.4209912665927	12.8624920038933
1769345_at	9.12297988724764	8.95609962589904	8.98421199357252	8.72460134238655	8.81359304010983	8.61822822172035	8.51900514199022	8.73821293011593	8.8783344855653	8.7974020975237	8.98579973758846	8.58440083421177	8.71700743259753	9.0323171325392	8.8742953907873
1769346_at	9.59736382430746	9.50672954335959	9.45042230899354	9.41575783887465	9.33875736613509	9.60452476053567	9.54757694379366	9.68697936429614	9.63227180566862	9.67326594864262	9.6987015590476	9.71832894291291	9.54250325696174	9.68637413772828	9.76796318512981
1769349_s_at	11.0531518039745	10.8960691681015	10.064961826725	9.62643549036902	9.59576817566302	10.3441935703936	10.3824539600788	10.3814680649638	10.2099743427948	10.660565770051	11.0282023684775	11.1467598381712	10.7527322396337	10.828526020014	11.1162195058511
1769350_at	7.59227927069516	7.25570706014487	7.5809589714268	7.7868948221726	8.2193513465764	8.89140201793179	8.4230939099462	8.26712402494936	8.13699302494734	8.40956871073157	8.68119263538581	8.64153653814538	8.60673418569996	8.51471001032712	8.6602271747218
1769352_at	7.92799681754636	7.89139264674753	7.98322022313841	9.1687496361857	9.12530397385512	8.54449822591316	9.07061968641479	9.1128658889801	9.17362809459446	8.6300987758168	8.5245397398022	8.534972668056	8.35384060316293	8.04000428467262	8.01911516930801
1769356_at	11.4997536638613	11.3618360495219	11.3983896537355	10.9695255929588	11.3073387233591	11.518705111158	11.2238595576343	11.2635204501794	11.2170216218064	11.4270952676058	11.5260180282885	11.680765766694	11.4286255312737	11.5430120873892	11.6149896777888
1769358_at	8.88467991662846	8.3908907949677	8.51254574768145	8.20697714599096	8.40808388753111	8.16528011376098	8.29664458254107	7.89909151639425	8.07554479586918	7.84986420762518	7.79774704199684	7.9693510002145	8.0945691204033	8.02631002729584	8.14296638493349
1769359_at	6.51723847590147	6.73595960753937	6.63353605923355	7.12745306310634	6.88710064044916	6.85608677518029	6.92655482929718	6.88361144343029	6.87001539664931	6.61491223967435	6.49230080992549	6.62530246023116	7.03326673663465	6.59330427196043	6.82994311656838
1769361_at	9.48440126462333	9.10565252831593	8.72048649930857	8.35947241768708	8.20164374148218	8.286085961035	8.33508430708448	8.33029276441693	8.37287209338764	8.26192274406492	8.42843165755396	8.24733624979227	8.49546993581594	8.60801081387373	8.61164885776431
1769362_at	12.7856014092537	13.1147800671132	13.1515502653257	13.278001799566	13.2110329868292	13.1625992448966	13.2921777043281	13.3493544506678	13.119529815312	13.148197913908	13.2400203549135	13.329767110108	13.2884195610207	13.2302554660069	13.2003424154004
1769365_at	13.9815967128046	14.1305779813881	13.9428041011183	13.655247494626	13.3556145565194	13.2020761331508	13.0653068632541	12.9819907434848	13.2560227114554	13.1674881509932	13.11620813298	13.0574422517298	13.1011260165817	13.1893056787216	13.2328880994064
1769366_at	6.68598460679088	7.44626009782948	8.25072329612702	8.3919039266337	8.61187335696705	8.70403016857613	8.52112847582239	8.7214993933392	8.6269983899035	8.68971073823747	8.68268363053848	8.43043305713029	8.4148618006435	8.65201455504895	8.68821230418649
1769368_at	9.94753830226171	9.67847625455263	9.56030438197247	9.76193578472471	9.73865820596919	10.4963608423202	10.260364713895	10.0502003420402	9.96806631577044	9.89836245525756	9.94575669282243	10.1842142627602	10.3105132668191	10.0610597628448	10.1218616635212
1769371_at	12.3024999215035	11.975525433797	11.8219486379952	12.1302968233122	11.9976330337829	11.7364679238367	11.8855227676311	12.1077764054019	12.0751885088043	12.0209331915948	12.0096580126578	12.0854952537197	12.1425180303318	12.1042417939591	12.056241589356
1769373_at	9.10435796555368	9.6710631175659	9.77546771601144	10.0001271725017	9.95680013630485	10.192004471919	10.2235965578225	9.98886485706901	9.87438208273883	9.86668266574823	9.83650780977074	9.83291585395062	9.98287657962163	9.6472289101212	9.75796210576019
1769374_at	8.22481426964528	8.61571707882284	8.76239970704868	8.82863922893264	8.90530728504736	8.7394230271213	8.88538330192484	9.15992261825057	9.11227113861129	9.16660218578942	9.15968210987176	9.32253888128806	9.15751828210863	9.31242849562326	9.18555476777648
1769375_at	12.5915923850263	12.8584993730216	12.938479966947	12.6714190641546	12.7235606680067	12.9024707663916	12.5225020014423	12.3922962873255	12.4004466803962	12.513299337968	12.4719069743763	12.3939482088815	12.4236547045222	12.3527638212051	12.7825166858774
1769377_at	5.30743970518945	5.44481980459389	6.94849748177811	7.70046916968239	7.52244022071089	7.74076684055025	7.79709014717147	7.49484851479197	7.47838388246732	7.3710205697166	7.35908208655455	7.33136429226976	7.12259457331094	7.03232877393066	7.54918085982614
1769378_at	12.2965654570569	12.3744062223314	12.6537239540133	13.2126585788203	13.4477005887331	13.3425742727212	13.3252194424656	13.3184781764208	13.300791673074	13.3658175354801	13.3592056114931	13.3121964320786	13.1530946274128	13.0842925620605	13.1610249243596
1769379_at	9.30657688888677	8.71914613708526	8.30973030875906	8.69263973839792	8.16618197363965	8.02580439252044	8.65548771605137	8.63405665801305	8.85699970087326	8.65521884118773	8.41853388913421	8.3956244003754	8.57659327279623	8.73703056609113	8.50562634023925
1769383_at	8.40034336595192	9.32066360893011	9.78475813540713	9.96107282009481	9.99333634873552	10.0384724666744	10.355223509728	10.244612366591	10.3092982041329	10.2437267001472	10.0042137058001	9.94677385462085	9.94285221056107	10.0068808130508	9.89129370214993
1769384_at	4.84309335063734	4.84917588196148	4.9986472077121	4.97056510918304	5.35448618519885	5.24962419226784	5.13427632659606	5.12400513884869	5.06265741812453	5.14161608122511	5.35542704571935	4.98658200722547	4.97216344669375	4.82438887526492	5.17282600427746
1769385_at	10.5502947433758	10.290028644243	10.2279057767121	10.3642312871803	10.4320129953364	10.3046341075661	10.476277078386	10.1891492853266	10.2832007073396	10.2089732013636	10.1053611542282	10.1759922356314	10.0881136037463	10.019671838937	9.88275169321359
1769387_at	11.7552021540378	11.7424417907891	11.3717082958963	11.4770339743884	11.2349037035699	10.9607389166921	11.4287740514557	11.3623962200756	11.490843891997	11.3610704193921	11.3368567769891	11.3731843577852	11.4326312176114	11.6188023960635	11.3540416674849
1769388_at	7.04102882720963	7.13772758238991	8.51440914687699	8.96730437639815	8.69808779755805	9.04176223352034	8.96583006701416	8.92321566775763	8.66443826751562	8.4928236213445	8.62626233273019	8.727892691688	9.08217171485637	8.96333985272439	8.70231913840138
1769390_s_at	13.0987418691119	12.9166146547571	13.184508036621	13.2773359591405	13.4021958799235	13.3673156836071	13.3401388355437	13.4423471338969	13.2508982706886	13.3209982403529	13.4118696284755	13.4487760513583	13.5144356498864	13.4423471338969	13.4085981995336
1769392_at	10.9878783310987	10.9437808794384	10.8643659128448	10.8390020625059	11.0428793191022	10.8999261511599	10.8845322664575	11.0306097979168	10.6821398479903	10.982131598995	11.0733744389219	11.147312988289	10.9765034872097	10.9401879324571	10.9709427535249
1769395_at	12.4136315446755	12.4948205176584	12.3701400645352	12.2284904049048	12.115026265458	12.201742205104	12.1536107094957	12.0857678424401	12.0749397230022	12.0975605904371	11.9947000636215	11.9822033640925	11.8425504336409	11.9408475497732	12.0635141172781
1769397_s_at	13.4353065623981	13.4073564456016	13.4658957944572	13.3821288500374	13.6377825522123	13.491368770241	13.3425930243692	13.5552247376739	13.4973541201899	13.5535909015207	13.6254268822771	13.6898433247889	13.6668088447324	13.6889769622551	13.6088134187796
1769403_at	11.0893566160797	11.2090668669026	10.7643430575183	10.1128602827511	9.9827787077609	10.0528181278695	9.57594627566563	9.93833577867757	10.0656055736964	10.3354178093562	10.3978845658731	10.2667154944801	10.4711049663908	10.517718255683	10.4705666812849
1769406_at	8.86170056108192	9.99044416652249	10.5914854583963	11.0805318680388	11.377309675285	11.2013414121069	11.2013414121069	10.8232804157557	10.9509236764018	10.848864980573	10.711651735936	10.6507637778736	10.5827064503026	10.5157476826307	10.4763941985588
1769407_at	8.5857463064761	8.43652612983093	8.55243990812014	8.19131051901484	8.1647723321671	8.59161105168743	8.48454163981627	8.53060516989158	8.26464823367218	8.25953412497505	8.34933234352476	8.5193926543024	8.33348113697033	8.39934916880486	8.45194504418819
1769411_at	12.922293622573	12.9531350538585	12.3817553886879	12.0555502587599	11.6172604283422	11.4062135474796	11.4518416095626	11.7416180163689	11.907893651263	11.7969768794493	11.7061697250338	11.7572689381501	11.8927404987004	11.9329707241698	11.7670246603176
1769418_at	8.73622315925238	8.40397382511036	8.98273979590416	8.90098780805435	8.86492661634614	9.33580929077614	9.31175502092734	8.92412022988491	8.94825643322129	8.88073950261362	8.91181520033245	8.91859746078727	8.97362563371009	8.96828783953742	9.02148398480392
1769419_at	10.7102453281882	10.8257479208026	11.1322511012682	11.4188376334548	11.3521450819319	11.4340641400415	11.4120444787142	11.3700795752479	11.4209718550789	11.234719269889	11.2946927873486	11.3211822277316	11.6719431404019	11.4702297173444	11.5506564933162
1769420_at	8.07818051891591	8.19922745163997	8.89683160045128	10.1423453260365	10.382519095926	10.6123173336406	9.54377242568267	9.35499979036337	9.9299131394541	10.0918521999219	10.0640965506274	10.0267391434379	9.90306032424178	10.0778516004637	10.321437440087
1769421_at	8.77139767222103	8.63690175049094	8.48517375226901	8.44884533574862	8.25548190957836	8.33052399921726	8.65358655593013	8.67775702267058	8.59017993288831	8.40242876230554	8.26033849313357	8.32586616038102	8.50404986988376	8.28213092007172	8.23410180595541
1769422_at	8.33962473657499	8.14894003702821	8.39584208857528	8.17916867448774	7.93463911864047	8.7081105113431	8.80826812562589	8.77642691050901	8.451122908138	8.36423949404485	8.24534392449006	8.53618297110489	8.20266751475816	8.00176423230773	8.19040585925674
1769426_at	10.1324173140242	10.1657671580616	8.94258187587892	8.48235546745281	8.50947730169882	8.3260628194303	8.64766275120573	8.46662867130045	8.57070629461479	8.31842298827137	8.54011223027299	8.4944375940519	8.59516914188429	8.58719254923351	8.52499987920578
1769428_at	10.4111668081234	9.77654355674878	9.35111413582441	9.5281631958279	9.94052048411022	9.97662452600113	9.58646414573026	9.5753768444086	9.44610194031733	9.55282685578247	9.69487763924278	9.85853194496044	9.90413829740954	9.92780846536815	9.78519230215473
1769431_at	6.36109997751227	7.78533967127109	8.90699233501527	9.0470912792139	9.06650480614004	9.10806782226581	9.1785874157403	8.9474859859334	8.96852057063557	8.95942808630065	9.05936455552178	8.99655246678753	9.34187541422045	9.10139855833678	9.12495463545097
1769434_at	6.50488964310659	6.50134017894707	8.88012551523055	9.47056233998945	9.34338519837465	9.35667911529975	9.52886234120179	9.48466696078319	9.45946053446775	9.39104029292313	9.3636699502596	9.43932588918131	9.36307755604327	9.37468049873791	9.38217081462788
1769435_at	9.71511570877461	9.49893218612341	9.46832375528376	9.945258233671	10.0197816010521	9.92018787582794	10.0331588359338	9.74577469009246	9.88814124334929	9.88938210179909	9.89411606522361	9.87169863094683	9.7316383558227	9.86446340248317	9.85010363553292
1769442_at	8.97263686576278	9.14188512317464	8.9018155624536	8.49172219322272	8.51299029935543	8.7193716465175	8.32481121116872	8.44803644208658	8.51703281644203	8.56206213667657	8.55393942115588	8.4813157082149	8.84058030902967	8.78674432692729	8.94220283571023
1769443_at	6.11549193152139	5.9640630948164	5.91016292141526	7.18444845146376	7.78241321872454	6.94051621091442	6.92218535149835	6.66333165739386	7.00501792320599	7.25257137086702	7.29075043840281	6.98394476430857	7.10275702194307	7.05534241973802	7.27035148832402
1769446_at	8.52338071632853	8.32276922737526	7.91366790557851	7.33789534843273	7.55857711747382	7.60845615082354	7.49720425445155	7.33931834138513	7.51714030437834	7.29501101184634	7.59471883818117	7.5515157262265	7.63288610708552	7.65287799648187	7.64543117311517
1769448_at	8.89013577973867	8.5511747007305	8.77587243517243	8.76242254056045	8.74808100548917	8.89070692932802	9.58960461613665	9.95177139297388	9.83583241577481	9.97143035430267	10.035458753465	10.1418281799253	10.2133268301733	10.3472134905207	10.297943449213
1769450_at	11.4503075895967	10.7817243007807	9.9437033621678	10.0424501374172	9.69090548932451	9.48395469489354	9.71584238477888	10.1059943178854	10.1617262571445	9.91212128374286	9.88621177717759	10.1057168453088	10.0289117907197	9.93013138095757	9.72873552273725
1769451_at	10.1746224786046	9.59080743518777	9.16802805307103	8.63472164693582	9.01027664750273	9.08391031767207	9.04655002719907	9.03076123012665	8.91474767644237	8.9721072172695	8.95464382789244	8.86210293972409	8.8019945677123	8.87369750977506	8.93503733382694
1769452_at	9.86539313622254	9.84995356675605	9.96981607455787	9.35607994670373	9.46083465878429	9.81754082871245	9.21236867408224	9.63606848602447	9.53690839044741	9.83696300770659	9.72555780569048	9.86960120591982	10.0486146562129	10.0746558090291	10.1670395803363
1769455_at	10.4856683312959	9.79159052202216	10.4935579229989	10.985195642004	11.3692411311132	11.8550835509192	11.9896777318923	12.3279395114697	13.0030748774395	12.9061782385089	12.5120835327623	12.3518966136454	12.6069774681128	12.7145538252036	13.2076553472165
1769456_at	9.03870232417546	8.84660328558548	8.53377971345951	8.00012596720413	8.16767442798681	8.18836018473179	7.66936359224459	8.15170969689706	8.09947665574599	8.37770140632618	8.57954448556825	8.49916429530257	8.26806359998961	8.42326631544639	8.48234770720788
1769459_at	8.26156025805833	8.42772476458517	8.03404371510126	8.20314308926049	7.89462146377142	7.90037339471362	7.98935984565588	7.92519712281613	7.95429519899201	7.73433111817484	7.96542156772252	7.71176338596899	7.50259117506655	7.68359469165108	7.80137524066674
1769460_at	9.43711351840292	9.27652631814042	9.22210491562335	9.41617555124864	9.21458353721934	9.00987262074338	8.95943299201078	9.01454789345382	8.98326958810474	8.80096972437081	8.72788228305237	8.73150958722126	8.59074562747784	8.43714582683683	8.48335293507468
1769461_at	5.48574902409393	5.41130859130527	4.96131249566507	4.97680325769266	5.00278724885906	5.04290607947344	5.12251155938981	4.91879783142053	4.87703967720879	5.04365061346204	5.11655887673618	4.89277399409549	4.76258117220359	4.71539954948808	4.84485875303661
1769462_at	10.4035923955836	10.5698603122276	9.95437031095787	9.96141733378908	10.1167082786808	10.0217968520354	9.77465807761384	9.73187628469268	9.94454293823432	9.77876244322023	9.67043170306749	9.68734961205859	10.0357553229614	9.67629723896273	9.9035470740479
1769463_at	9.94446165426904	10.0770677282691	9.90705456818953	9.47628944468911	9.42056073367067	9.46042859147605	9.50430907110198	9.73722114631465	9.70483278989053	9.94992471896244	10.0144473487344	9.93085871172756	9.81506298716299	10.025955412387	10.1366829437439
1769464_at	10.7117114647596	10.278009661351	9.11634609913286	8.69210741058228	8.41233153067844	8.55595125929995	8.31366025382269	8.76031405284879	8.86823184921284	8.80725455039999	8.76370250502511	9.02918470988397	9.61099372652331	9.30406987792792	9.1391953092256
1769466_at	7.04343661647519	6.89267505285815	7.57650752809534	7.6572917611559	8.05722697085446	8.0976728076502	8.04065165923983	7.66666575246158	7.62089570222351	7.79609783963614	7.93364729181291	7.92970997789417	7.30886734693538	7.59861631041842	7.64934061685026
1769467_at	7.37367105727772	6.49045845092405	6.87549854350292	6.50345772317263	6.52262476809285	6.77240543927426	6.6286870347723	6.49462336393465	6.72290226410251	6.6388711511367	6.52629278089946	7.11625828705549	6.75253878224188	6.87471706439177	6.62799960696756
1769468_at	9.45591102869954	9.60982253344358	9.88439817598816	9.4999863865964	9.6223104474255	9.59229193980702	9.07264460084305	9.68741575751204	9.56777321330902	9.76350203700373	9.84991041126202	9.83463224537575	9.69261362367167	9.71002873788155	9.9510232844754
1769472_at	8.31522127987968	7.83441781922519	7.93491102991849	8.77642818969436	8.65900464339537	8.27071720970058	8.70847684494006	8.48858213283695	8.5509569089045	8.43586261211321	8.24235129500134	8.62768673438597	7.86216307638369	7.60398665363563	8.10142389611668
1769474_at	10.2879000414851	10.26383006245	9.36740481900943	8.9614318704766	9.01502851928529	9.29059180101231	9.19334853287571	9.0720102053242	9.03018320530808	9.09367431402154	8.92722712264478	8.88941452595538	8.61225367303164	8.57561885872944	8.99540966607636
1769478_at	10.6212857981107	10.6786427002969	11.1059255433963	10.9416997313974	11.1971974818095	11.3223564218967	11.1322137405151	11.3346283441501	11.3181529763387	11.3658105116666	11.4353748483934	11.3507762825672	11.3747353923124	11.5390380343011	11.5372567977492
1769481_at	9.25248411804773	9.48575042566505	9.16731423641343	9.37766554857045	9.0272106479328	8.28323034452085	9.59816332252013	9.59575177856522	9.67889231434188	9.3757264247551	9.24869140736659	9.32504962521958	9.33064036296065	9.52112617052377	9.12134443003525
1769482_at	6.6591017114616	5.87710200321787	5.68944819411349	5.58178205918869	5.52056470420987	5.32902839741791	5.52745063053933	5.55013885470343	5.63307346983818	5.5752490548731	5.55768476584968	5.72946444002273	5.49570572341728	5.58603999858816	5.5542481598067
1769484_at	7.65179074663366	8.36544558509133	8.85708693938244	9.05732025361453	9.04305960778695	9.02790422343753	9.03630134790996	9.1462741911252	9.11987230997594	9.11963469115105	9.27189954994271	9.38269212413395	9.4309366145815	9.44596601514706	9.17413246917921
1769485_s_at	9.26206439562499	9.26719744979884	9.51114795728125	9.45616361005598	9.58035056690349	9.7057202103707	9.68459095469723	9.40690084172183	9.38833465535484	9.36699463315753	9.49191883253816	9.32864488775892	9.05972541545534	9.09762956054137	9.1798459100028
1769487_at	10.1360838374623	10.1445116866042	10.1725010024532	9.65389147601747	10.0670511636092	10.0927042374787	9.63788028495325	10.0350845545534	10.0915005817507	10.3340508772501	10.4668331857024	10.3107673963394	10.1599642614244	10.3356713509203	10.3937314867623
1769495_at	10.1131098197024	10.3252047859525	10.3694980057985	10.1354987024056	10.07115305359	9.96395880136839	10.0192905935505	10.0991100469974	10.13115826013	10.0868707266432	10.1923955157787	10.1151277817216	10.10310765439	10.2238645714302	10.3193479073797
1769500_at	8.82840283698958	8.48319497185685	8.17500800905324	8.33041158896284	8.4118947704856	8.65412100322418	8.60345448972476	8.63171940256011	8.64198172032297	8.53280958850274	8.59278836887577	8.84810336550922	8.45665171570203	8.91037675843952	8.4871224185263
1769501_at	8.3998884453949	8.42087797114949	7.99359676972482	8.24071418554262	8.10132321698142	7.70424535619395	7.66372776880884	7.94017141949135	7.76180629522883	8.02037992106548	8.1595713640029	7.94017141949135	7.91059136763432	7.97496618525987	7.77642209232789
1769502_at	10.2922563519797	10.5888679964631	10.881486724674	10.8677855387011	10.8242286219611	10.7616624104462	10.7386594843146	10.7203968095955	10.8832300955421	10.9601843036641	11.01083994494	10.8195396782261	10.8407487183023	10.9344006891778	10.9842006249867
1769503_at	12.1827793865527	11.8313748803873	13.0777692435653	13.192954052016	13.2833139566906	13.503968347385	13.4625732831088	13.4196923568986	13.4696038989824	13.539545859907	13.539545859907	13.4716012798695	13.4448187339053	13.6281682780601	13.6247161916937
1769504_at	11.4428641372391	11.5983189786613	11.8817037473788	11.6179778288119	11.8640524235278	12.112796014831	11.9407896991697	11.7537587394875	11.6790209520938	11.7914879193012	11.8635642869986	11.6441716049304	11.6656836487663	11.7949422021626	11.9597757234725
1769506_at	8.388784084458	9.062268537918	9.4659092020851	9.38511479183862	9.4332694575855	9.53825947484101	9.45604804750928	9.51537185609721	9.41433562388622	9.4785927454885	9.49390309158913	9.6036206166602	9.53306837986407	9.68129283653363	9.5499071306855
1769510_at	13.4088797531292	13.6087072914254	13.4563239394318	13.5547813098055	13.5354772583882	13.4356093660461	13.5904120121692	13.514508226511	13.5084765728982	13.4730138983187	13.4409190474767	13.4396816721097	13.4223138970596	13.4067539298118	13.4832427124163
1769511_at	8.03393076090541	9.11494757879097	9.82188108677252	10.4192460298389	10.207175341085	10.0155694874502	10.3236368574611	10.1625330809421	10.1342240573903	9.87983705291091	9.88568553469273	9.9701089513798	10.2749313256855	9.84216729341748	10.0324091439252
1769514_at	10.0963789493478	9.77603248508813	9.47364551893306	9.21215427851216	9.06623190381797	9.30548277543921	9.08298091935814	9.34311568266191	9.34741290503968	9.46533443621424	9.48900388367317	9.54220065012716	9.579473179448	9.55892485177834	9.38996894399222
1769515_at	5.9704529341332	5.53152095604118	5.04792653821695	5.22136505144808	5.33103891021015	5.33429105383765	5.36230689014733	5.34320889760034	5.41470472310939	5.82929271479556	5.66363321083639	5.69609163372625	5.60411992517537	5.59686364706318	5.65828967698273
1769516_at	13.0101905246492	12.841778691749	12.6948744156833	12.6532825958718	12.4116772849099	12.2349475325298	12.5085224168491	12.5969379054239	12.7385263953696	12.7015448449976	12.5581529667692	12.6525925149611	12.4841805435342	12.5265814462387	12.5272420508103
1769518_x_at	9.28601311750349	8.74697514010048	8.59903677061203	8.68716280180914	8.76039367436052	8.49854023018825	8.62655916683254	8.53923360806245	8.61145235256739	8.58004742954743	8.51943882051738	8.51115753991134	8.18058228803641	8.13730403025131	8.06383570106362
1769519_at	13.7289814762257	13.7834193034413	13.1249260116229	12.7446650666575	13.0331212293316	13.2684362701271	13.1675274667512	12.9742455632355	12.8611521500735	12.994553861615	13.0109166984245	13.0465618369546	12.711630850252	12.6241500224181	13.1596709633879
