# normalized time series: wt_r1
# normalized with: rho0_r1, wt_r1, wt_r2, wt37d_r1
# algorithm: dChip 
# by: Gary Koplik (gary.koplik@geomdata.com) 
# on: 2018-06-29
# 
probes	wt_r1__num_00001	wt_r1__num_00002	wt_r1__num_00003	wt_r1__num_00004	wt_r1__num_00005	wt_r1__num_00006	wt_r1__num_00007	wt_r1__num_00008	wt_r1__num_00009	wt_r1__num_00010	wt_r1__num_00011	wt_r1__num_00012	wt_r1__num_00013	wt_r1__num_00014	wt_r1__num_00015
1769434_at	774.760727515342	2237.90078374212	3548.31756091643	3605.1485132182	3082.85466521867	2637.23668345835	2710.90812256711	2804.28199421662	2738.85185032209	2664.25063712606	2710.33739401326	2585.9816614257	2645.52206159418	2501.2322472031	2451.58898956372
1769435_at	1078.67406220062	952.095781253121	1093.54289522591	1269.86337683415	1400.32803441607	1387.04746287466	1184.83528588835	978.9520758215	1013.14993884948	974.391662534074	1131.10113073564	1081.75922101393	1042.88598327295	1083.32924722158	1014.80023776293
1769442_at	796.349247872852	702.3102944991	733.770505657696	631.637608371003	607.197065579954	544.944275664194	522.228034726595	577.041202851262	649.031831906582	620.455000280412	571.003308774232	527.492412634902	580.855687379656	622.802570842938	620.215184578751
1769443_at	295.625438465458	234.719488099641	380.388135132715	407.921090238613	663.043565156442	717.720737500432	469.209812993706	281.923064984831	325.696918422756	431.486457993417	442.582560329727	415.215015970343	395.577950138982	389.623275632979	359.283754268408
1769446_at	468.570462572628	286.602819727047	295.159475821399	274.078955417989	313.874336406321	292.402002395879	279.893712887627	269.014511908522	297.899708077059	322.784107441088	288.543679194156	247.30213335972	273.074335784556	243.786862363992	258.809556882184
1769448_at	335.343246604066	284.991260632454	474.380740029468	558.451780142646	521.500713433077	646.531006742029	1102.83934299532	1516.5953828108	1222.72455495031	827.78821678544	696.400954327977	796.064011790946	947.934523003577	901.396642566502	813.863988941994
1769450_at	3104.19048279491	1576.35761888506	1299.52937144846	1138.37725414173	976.342354687423	1304.75547465864	1274.72858214749	1197.16445236285	1226.00671733913	1296.31657531442	1322.92644316952	1249.95112335521	1201.76995782727	1370.20933728145	1264.56614083837
1769451_at	887.541849897699	546.353461775366	559.834494231784	565.522030785111	594.499983971332	615.708026468036	624.856701765197	618.454663439185	661.032442125502	594.802996633439	549.095181307871	587.989634793724	577.166301375063	630.399355187654	580.696821663147
1769452_at	1294.81522238034	1373.25097426718	1496.31436369836	1357.62948036659	1265.20804920369	1104.92905228997	1268.78139759636	1311.05681188067	1322.5981672314	1202.12614215282	1135.20136410839	1158.03903656282	1212.79850447827	1329.29038265476	1194.60280305958
1769455_at	1227.62217633966	722.292308450487	804.956355768247	688.79034717043	786.59461484269	888.441967472021	907.254835271948	4102.85375278835	8596.65329285602	9508.43850418087	8127.2454229118	5697.56795702097	4752.6897206009	6527.05583976164	7427.82984266914
1769456_at	440.43225484904	379.45119297216	460.565089800885	428.65292109226	443.824143578666	406.200747754039	340.325336595619	307.722732760007	341.572290020722	374.015758731599	346.240812003962	343.401184071923	334.072239708451	345.040384004587	335.662987051608
1769459_at	743.256039970845	641.283086235132	717.057716797809	672.178030379144	626.568881724063	669.215722177673	650.121715937939	607.169606797329	622.855038517233	654.917910326219	622.567719752259	609.145447173318	618.361717700473	580.232656239833	578.171409026541
1769460_at	1343.02053251708	799.627923163198	500.578339149418	384.620223541919	368.464391451039	444.717717904883	385.930724050672	344.885134257176	378.530433917213	415.279229579973	424.251023277995	366.480413101763	375.687540959256	342.463471466914	357.209656659378
1769461_at	281.012119663466	226.888406306436	309.618840356971	268.750181521027	276.14583531364	364.648058145248	312.523259560795	225.340615019496	262.681762760852	312.200246427071	291.86535482239	273.362019950982	284.575466394389	283.497034039375	277.659560793642
1769462_at	3844.07699374069	3593.95136600077	2507.7950603685	2746.99507600313	2714.00314155532	2727.16845876765	2696.63491706138	2537.29805958551	2584.96464180966	2731.37320446549	2615.5088423865	2469.70449085259	2530.26491353959	2488.44324072048	2534.44243669274
1769463_at	904.731653709267	681.208329595473	674.087042613935	755.588426289834	672.598991650383	785.611139992378	826.817631560559	852.06743949687	856.010162318174	846.292414763116	785.07372680106	827.010282176726	872.877420104713	841.942229328623	812.083002209601
1769464_at	4318.81681604638	1750.18758365379	841.522276427598	655.60193613335	620.748392870314	652.97352308118	808.770119265794	1038.41618232544	1134.07082336389	977.006512632839	837.532859478809	848.36791219581	919.068760382534	963.384456205614	903.230386474952
1769466_at	431.553533626389	301.637682644899	322.703231329531	300.320389645426	330.520291949256	352.237245208901	310.431402061265	249.668173062722	305.072456380543	349.907637586176	331.268667235347	317.376072785898	292.271909628041	278.372674805249	273.61606325391
1769467_at	404.326931352504	371.723707942291	459.85269998801	520.997523288591	496.359428869889	510.476791605237	562.107023169961	528.214076004473	439.939283658785	528.81684838485	511.720122517632	477.538039667936	467.278439387514	465.060169172551	466.751936740631
1769468_at	1069.71740863147	1322.42100983627	1456.74770832537	1497.49522561315	1328.4113919718	1186.6564057718	1170.03690007932	1123.95851058491	1186.89456392957	1174.48085327198	1080.28935449594	1076.88291761131	1164.58817730591	1095.62827413154	1132.39536665843
1769472_at	649.787525587354	756.100070727106	917.877194418321	988.974028564539	1035.07297391563	1107.85613966516	1038.59325015089	854.123404714517	781.464457334164	879.175391174674	957.175525261457	920.291431756556	883.723359639428	812.954090686072	783.552042163698
1769474_at	475.443711412323	287.978818842069	304.318808153283	329.665285941621	427.044368081761	463.278028648642	402.650979768405	316.459495917879	329.405546088207	359.453487032958	370.115744202871	347.238278481234	349.882354503655	308.984375273539	330.408476943248
1769478_at	2325.59704839032	3060.56749316652	2922.49023381735	2438.03243689516	2410.55027412477	2479.67485063843	2598.21244676099	2789.036203599	2700.68571696391	2514.00205384426	2382.81309636691	2404.70234408185	2413.26204258368	2390.71114063036	2375.66700213518
1769481_at	1860.38086412747	1448.03086434925	879.606212909817	897.000922940919	838.537257921421	884.285491331273	983.548697091049	1119.29165242934	1152.14602395051	1139.40153884518	1083.13563607637	1060.17802991597	1138.91252142062	1193.17681974885	1181.9200691889
1769482_at	361.903532681812	252.704709357045	342.483496724464	296.437000450756	327.989798104883	321.357630801119	273.251606748805	246.382955346185	286.802154008841	307.23231140058	286.613812135532	271.508909274526	267.519405567097	228.540170400396	243.60612502523
1769484_at	782.840306795473	906.570743554058	1329.79171634274	1295.14412770783	1292.55681606677	1161.69026424372	1155.83611977132	1194.49917110793	1241.59769989154	1211.73100494305	1232.53760704077	1246.01519966245	1204.70776277272	1157.57613868906	1134.72825882378
1769485_s_at	939.433713342119	718.441684744215	672.114984143338	578.689068636255	555.069354743006	625.522298996331	609.237184798394	554.25273535045	553.170932721083	607.774028782747	577.980127362391	600.376250975599	602.494142357945	558.161190172929	607.187681173482
1769487_at	1105.16068006342	1186.81251635176	1439.29981898186	1556.08677858464	1774.06140710758	1648.87129473312	1629.23646892903	1498.83990226365	1421.67188477168	1370.65659280071	1377.89520832057	1543.38691760961	1507.49867033838	1602.78829519583	1462.77841496046
1769495_at	2099.26680846733	2022.96510399736	1181.80662337931	1024.55583152549	923.224238833	968.995162888766	1027.4065266001	1170.13780236713	1312.07395990542	1339.89516990139	1303.8803986992	1197.32584930905	1233.73603706209	1226.4361118038	1299.52162223228
1769500_at	1387.34107057086	917.299376484329	1012.46551810431	857.03998236946	1066.39419406478	1279.34075468301	1164.07514951846	927.78204073112	905.426509066187	926.542412281241	1049.99962396545	1033.56961704603	972.385784614551	941.501177325293	909.723978190538
1769501_at	882.794880217252	739.593742997599	508.995644128764	457.801427483885	499.763956765493	464.255992515379	442.947152483746	467.474945256389	500.010211421298	507.328312002673	487.281710470803	442.342371782089	459.209742429714	456.736302888304	458.679129717232
1769502_at	2175.52374359451	3296.54085566685	3708.78684482586	4111.57384516239	4385.92648182457	4383.68833119027	4141.87183411138	3900.07419659563	3776.4499050802	3855.01914229359	3871.69403372602	3868.20376551911	3934.81932399755	3901.97718315026	3868.52176584001
1769503_at	8379.98345529029	11899.3586499912	12390.2156789705	12527.4888687241	12615.4539983811	12453.0451815252	12467.8243530008	12390.1332850098	12494.4977752815	12246.4432355037	12032.7345868288	11855.887987184	12304.7158346316	12053.8772551559	12098.8639192746
1769504_at	1860.27980500142	2481.94354194056	2651.93471609021	3075.13063478772	3282.39829445981	3084.36190347516	3121.91574837668	2840.2625530832	2812.73416223994	2934.11175753158	2892.39649691485	2981.54299221491	3048.75307216319	2970.02055995862	3012.42497299278
1769506_at	1150.30730958974	1551.35563759783	1621.20848394721	1453.86238356499	1494.12600217559	1430.4001450522	1568.69699149957	1545.49421053908	1516.58859565924	1461.15789305735	1381.49394780891	1384.663428152	1412.87173520699	1386.88580121473	1322.49131010738
1769510_at	8141.39866519677	8426.80051007842	8728.74488176891	8447.92210425627	8181.94139592489	8146.96820232915	8172.08146678371	8306.18257750027	8550.49457280459	8563.87858720896	8513.09090075491	8736.25795488362	8819.47704529673	8782.61294029604	8900.49390833357
1769511_at	1316.82121479125	2212.83788426197	2843.44145309312	2564.0984863075	2080.0209901067	2005.26948057566	2350.71057448247	2314.60999858231	2177.99215303799	2226.07146184293	2272.61094091984	2174.91331196415	2160.46485824225	2242.78304001681	2223.58717243512
1769514_at	2210.04364206055	1550.70939584971	1445.31375549174	1484.19844623515	1479.92485109496	1522.33932191986	1500.85087133104	1512.25032975272	1618.03961531845	1567.34751691332	1547.8114513923	1463.23590575783	1520.14776250475	1420.08921158882	1466.78821841586
1769515_at	284.591828401467	170.811980085141	254.980864579506	216.621466716366	233.719250360681	279.329840520362	252.590862609206	189.801617080917	234.549453935426	264.977308615025	248.326287570465	209.013922191238	215.223751071098	190.83153662532	190.230368845713
1769516_at	7092.61597248836	6306.45610192287	5425.14915220961	4127.61108533662	3491.42846773945	3394.8684735237	3600.88320845934	4004.0892809595	4269.82299290746	4017.1034201556	4040.48554412547	3956.67179430283	4046.12723494779	3847.60665662311	3978.90141096986
1769518_x_at	1296.45145133066	1106.20071704629	1406.40784688317	1154.55334887315	1205.43285872986	1589.17086444105	1395.97647433139	1308.04905674312	1172.50064940685	1378.78060565789	1439.61824130287	1337.58621245211	1203.87728592781	1257.61286463636	1189.76631435661
1769519_at	13186.3667273617	6690.09607149336	1886.63158822304	1434.67602018214	2776.14922734487	4872.33600504622	5248.03404825825	4659.75983508644	3615.539075377	3797.64223767215	4474.79906091243	5111.86225916727	5029.14623364161	4759.53379073289	4715.48832173607
1769520_at	2249.80215994868	2122.36102107529	2257.18879968699	2247.81483049963	2313.70387739736	2384.65729978496	2516.71493272231	2322.79147913284	2272.06953698982	2416.50143387926	2537.98930195597	2627.59425612288	2653.80433607405	2485.81598318656	2665.29166059615
1769523_at	765.161466995543	715.360840055719	802.004946395363	758.873114255654	652.281732169187	654.063774762507	662.112931217419	645.805081068958	624.894266006181	671.033826340444	663.787144774342	623.312334750459	649.426910497792	638.426749696192	668.597274669592
1769525_at	2126.19473658476	2294.42878116441	2937.18812246374	2787.71904779506	2758.50562853999	2699.07558412578	2818.80600020881	2985.33624715385	2889.606416407	2673.5151543657	2603.5951234253	2639.79220918387	2459.74760543337	2604.08985652011	2490.68800163436
1769526_at	1819.34215312298	1512.36087910863	1556.94999073442	1475.06028649897	1429.97166951931	1540.77517087337	1461.56637889872	1482.21670590595	1537.46544919799	1518.4318374377	1486.71497212199	1505.77344799997	1531.01962619651	1394.18344866504	1433.16217608201
1769527_at	792.015494675944	921.313694689656	963.899288662809	942.997963768649	850.998568372946	893.597595140135	874.846918340008	904.873307855493	887.974896653399	853.537254509891	838.615861857099	836.307374149187	817.595353121019	792.221370689248	765.522293701307
1769528_at	1299.90478600242	987.423836636363	751.203262422391	863.112125394974	854.866984947884	958.917196808964	948.186803872181	967.671525628066	896.883419865787	910.285744482652	896.881283199964	880.895246653908	867.010817235211	966.757216210061	943.687821739829
