# normalized time series: wt37d_r1
# normalized with: rho0_r1, wt_r1, wt_r2, wt37d_r1
# algorithm: dChip 
# by: Gary Koplik (gary.koplik@geomdata.com) 
# on: 2018-06-29
# 
probes	wt37d_r1__num_00001	wt37d_r1__num_00002	wt37d_r1__num_00003	wt37d_r1__num_00004	wt37d_r1__num_00005	wt37d_r1__num_00006	wt37d_r1__num_00007	wt37d_r1__num_00008	wt37d_r1__num_00009	wt37d_r1__num_00010	wt37d_r1__num_00011	wt37d_r1__num_00012	wt37d_r1__num_00013	wt37d_r1__num_00014	wt37d_r1__num_00015
1769365_at	13110.7684510691	14622.1188182895	12492.1054530244	10763.8832339349	9154.53137149195	8394.31312728514	7769.392686569	7382.26113055731	8454.34153204191	8293.42460038361	7960.39119516189	7898.38702735864	8056.24680197368	8181.19266134243	8270.00970084831
1769366_at	456.607312810607	550.947809664947	711.63424580757	740.504517873057	750.285665908958	833.239495311751	912.272788612784	800.879657168932	777.488544555959	788.665084883744	833.25135025364	821.427427538478	733.073864542694	802.000395525218	789.217965335478
1769368_at	1354.97703770008	1182.14631384876	1218.23182902139	1283.66461933737	1278.90678475082	1913.45319104292	1804.02699794215	1588.97318073649	1435.52871892912	1450.45887789718	1424.4937973383	1581.38762347159	1732.62777890309	1578.42060288828	1626.90290150123
1769371_at	4725.37380164521	3930.02134261296	3639.36950866011	4204.52110860874	3894.4551350162	3447.05668999692	3767.11734703594	4177.85304213643	4154.04229097386	4080.04397577421	3999.4583546265	4144.65048263064	4150.64593274059	4281.39085452033	4052.25412362326
1769373_at	804.879136014696	1118.79759035885	1192.80994671159	1353.99546842762	1407.98509442627	1461.7034444559	1552.41869134769	1337.78235305746	1216.39221742975	1251.8192068062	1256.22880883717	1215.12618009394	1427.52214208944	1126.96985264447	1159.66236771931
1769374_at	498.989238229583	610.682257715745	665.088846517583	736.73860051294	749.286748372803	650.727760582445	756.107055549016	800.807517912411	825.180481851564	824.483198535191	833.368669475126	919.749749990706	844.141077273393	907.98591001473	843.549839836641
1769375_at	6294.83375906149	7416.05571316508	7207.64315899746	6266.61559261079	6400.70170687687	6988.16567541208	5867.82070590868	5532.01174622342	5515.78321171135	5751.61297592629	5719.56857072458	5473.94535640291	5852.25789949514	5562.96916650122	6580.46080613875
1769377_at	203.29246935161	206.332570270124	320.125927708312	457.966744161674	457.863119854201	508.264601017389	513.284673517558	464.596668783522	442.959029798105	406.375351282122	407.213757222658	359.51633023378	376.675818403049	320.600098345035	435.774445919113
1769378_at	5632.42361461487	5760.06287408019	6642.10194390706	8942.01441459482	10285.635833874	10113.0753558682	9618.37594584681	9457.35305652445	9489.52755812656	9854.61191768687	9549.55429089039	9321.15890934681	8749.6310667505	8682.04252043063	8761.00456588328
1769379_at	801.677602757621	577.719788676632	473.295711630233	574.568319209856	474.174050455859	442.094512214876	554.833846369927	569.811754956341	633.081891044204	582.687826828255	515.414350118058	595.186720411541	574.367656172108	602.655097054901	532.196340123445
1769383_at	605.266250887321	1121.22341012788	1435.5822586303	1667.64317335052	1667.69519535127	1647.73872572383	1989.61417711526	1934.60806460054	1991.23420956731	1859.64641545221	1710.80520968203	1685.61897124489	1626.4455650336	1687.52154090782	1565.36203391084
1769384_at	315.949438809811	216.104312687934	227.311320463796	227.403903140012	272.276293867866	291.269030257069	265.613665528825	269.605840006453	255.653563945085	273.673601382891	266.064065117826	228.471708580504	226.469546353229	213.085799168769	267.070422316712
1769385_at	2084.32048828357	1723.53217794165	1822.1885310134	1877.04878143719	1928.58388123503	1963.77731695346	2294.15145405744	1924.22467183003	1866.78821140371	1899.84599397895	1850.17619146018	1823.58835206478	1690.4029448803	1635.85692048897	1528.23568563144
1769387_at	4031.47110958666	4039.91415930124	3327.63455596987	3416.6768154834	3011.39477575238	2704.43210767325	3322.86773399898	3344.07071994101	3602.71303448124	3354.38228661862	3216.04902263857	3289.9378382241	3477.2878778679	3777.99665719008	3403.16690281329
1769388_at	278.488591553647	319.40043628037	604.218200889429	766.360997692852	651.891385860342	790.092382146898	778.430240928369	676.756385112443	654.865822597496	586.501950252708	580.662011678162	608.030377008195	774.443143962118	690.458407439798	639.292194059906
1769390_s_at	9501.36121380191	8726.44531572805	10351.7914817707	10625.4571462514	11245.1892700035	10885.971906709	11029.3252910081	11652.5317949269	10255.7847527605	11089.5775670983	11120.62794427	11291.2672163145	11585.6885104797	11394.0012357418	11170.2056951586
1769392_at	3457.2475996433	3599.06118840371	3857.8598521185	3607.86414323435	3699.12591579232	3787.82982667092	3719.24413865773	3671.45993680527	3424.79467817196	3634.65527714685	3867.02546659291	3839.50843370146	3568.34685470752	3668.86790512776	3779.51262486163
1769395_at	7031.35301736018	7783.30373154305	7141.09842274837	6385.98012643478	5970.47009673624	6203.16478291457	5873.30601933294	5731.31811019116	5749.93231351419	5788.20823360487	5648.17375455472	5597.59176639355	5308.22392576057	5546.65564848728	5925.71235208851
1769397_s_at	10751.8422215773	10535.7116922588	10814.6268268121	10311.9695568872	11422.8038346776	10994.7100146433	10007.1895416072	11238.0988642941	10918.5490707966	11335.901077997	11661.1590073762	12023.5357115598	11997.9003855563	11938.1520606019	11839.017891219
1769403_at	2806.03897646598	3156.05700892706	2497.97000634948	1652.05948354292	1516.88673188982	1629.70175706418	1283.06112727203	1555.33516205712	1653.53988986595	1831.29540329805	1906.09699650724	1834.04955296039	1996.22878570078	2183.52421064435	1958.55781044861
1769406_at	785.388865722694	1412.59882116573	2170.87724375159	2816.96727853705	3142.6470833622	2993.46872028453	2948.54576686422	2381.95258022751	2492.53122840009	2503.65736465385	2305.23157131792	2237.80410793844	2126.53484218876	2010.09215169891	1934.61004924943
1769407_at	770.505435442855	754.943469824439	796.382912422182	687.464751367622	659.372025413727	833.491968087654	763.657204134694	737.384512567357	716.602616151998	702.541462816537	731.496520430028	751.854791046233	712.264512574057	767.972619559446	753.50565394607
1769411_at	8641.53332584297	8846.74062864729	6389.64921744989	5376.93237499153	4314.63868323693	3749.19022266644	3912.11964273283	4552.10687327271	4828.1224156553	4725.62518148093	4337.50607382225	4470.064097723	4806.8376522521	5051.08718983214	4608.70300045578
1769418_at	866.128488227727	772.315806019094	967.607242361385	976.335184728838	974.953634992821	1289.41215610551	1298.45533765765	1029.24961259944	1028.67158150875	1008.11696025204	1040.57632982671	1046.23333853452	1070.02682438585	1024.17600258561	1037.27482733615
1769419_at	2066.13131097321	2391.58908318711	2823.8012444851	3271.02187571324	3150.83419161938	3482.29987893653	3380.61000726003	3160.17900762417	3438.77795782122	3028.36180406497	3084.67653170166	3194.44026730034	3763.26262731943	3544.34379021972	3456.04975139889
1769420_at	499.448969902553	553.100514130525	923.004047764085	1709.606155263	1950.22905671123	2093.57850269209	1332.00382097717	1130.78986397241	1397.19560552815	1605.73557498567	1541.05701211695	1495.14185674857	1419.12700722777	1655.73701130485	1795.26762803144
1769421_at	992.825363550235	923.868372907963	869.455984180562	908.074015019569	799.775060870251	881.553558781025	1012.42820859228	971.400197868691	948.40141402771	874.523211582331	819.982528084855	853.494390464312	880.356650502778	777.892379644878	817.501449549595
1769422_at	578.277785931804	539.263142927131	612.696606768629	564.997123369008	522.98492325055	738.907996931892	770.394202567417	743.570467396726	633.803883918942	594.40526605522	593.710912765616	673.271105293303	601.074728150095	546.557298202835	600.655701320248
1769426_at	1631.86321804037	1636.85912829288	925.703606641063	751.127302169494	647.223957347659	629.175372929629	691.911174206399	641.466675203407	772.017889498164	688.037579036755	719.378788370637	650.014955438342	720.041003403679	748.888702346755	681.133890872713
1769428_at	2022.86366696219	1489.77140138364	1393.04199465622	1451.69465833871	1662.44474745472	1892.68114723177	1584.31907826495	1379.06061329318	1454.42933065151	1491.77337423107	1532.89696815042	1577.08300744346	1674.23044721106	1703.83031467165	1761.68638614889
1769431_at	268.553558502208	538.74929859217	967.998367899161	1027.23814304911	946.819358241058	1073.1968685212	1133.90067548957	988.787236544148	965.263676632177	928.968001629698	963.21182535974	991.9748778108	1080.27255835893	1047.5023828031	1016.50409587869
1769434_at	450.471154699594	481.043042582168	1426.70628621929	1921.8619614245	1760.92321259798	1815.98111687082	1986.09237469231	1921.52245931926	1950.83520832205	1852.06332873469	1924.56802525359	1904.43906100116	2000.00849105439	1798.75248955718	1955.06614335118
1769435_at	1085.64013466595	965.308705354938	956.217878092806	1250.55299827949	1299.29764794681	1235.6510160845	1390.13220413326	1149.10050990785	1257.77443677266	1246.105152212	1238.80438200794	1195.46943990932	1108.05561426045	1242.38026878538	1197.17341101397
1769442_at	1099.05342793296	1166.15557219037	1113.18643910846	875.185852892935	892.667427762877	999.993087525529	841.163687683949	865.480276727904	877.973737944498	940.706951766316	915.672533642822	869.094044141681	1046.17287664834	1034.56228418861	1139.18506187465
1769443_at	280.435248698243	227.33710441994	250.108821443189	389.469344379504	524.377298677051	356.863849523616	439.311927007519	278.570791392627	350.755323003501	404.531938947557	412.682692260124	341.298902927911	373.582019360745	385.706718686195	414.63775694135
1769446_at	644.323416033849	572.767707130017	475.838008274414	369.307737175929	408.81385570264	396.787227935447	441.951758405935	343.801291873991	361.897778703041	348.451434279443	373.248104019411	385.54522783728	382.292678716233	415.03167477525	403.937118147767
1769448_at	913.638082519507	738.361689676541	939.647932521858	926.976105797378	926.211315049044	1009.00978803272	1424.99446929641	1791.65029856732	1721.1083363989	1782.36967115083	1883.30617323197	1986.93315283146	2021.21163707846	2178.05954125967	2157.01341963368
1769450_at	3553.06710547097	2526.19139011522	2216.40018601541	2360.58413871447	2217.28653031448	2216.79539164722	2677.59181739318	2493.35554507226	2463.84473026525	2424.6952323474	2335.86218833942	2405.54143055385	2492.26644275035	2610.22606135916	2306.07836158351
1769451_at	1670.23302687265	1215.18005408335	966.413810486695	773.732519007072	884.991501067168	978.257315255853	873.265626667234	891.434993840557	842.467048576665	879.449632094329	875.102373965915	825.956902161171	879.526476341847	805.660980656036	894.789503775414
1769452_at	1617.40043383796	1575.68688345958	1694.04747244135	1282.60257693267	1329.70014974658	1692.31384351701	1360.07273650612	1507.38293489197	1525.79252258917	1651.39146495092	1631.67693044992	1621.83907601572	1872.55867199997	1849.59306859599	2052.4226040899
1769455_at	2347.82756527349	1634.88836204298	2355.73921899471	3013.03709896419	3682.58778923083	4970.31680471141	5130.1965138679	6323.77814286067	8675.81819416519	8278.69423778557	6947.57391741876	6412.608457114	7232.05593803129	7461.05929527366	8932.72098800118
1769456_at	922.030576455371	768.478903484213	785.397997058679	544.736832159484	593.73218208183	616.904340978769	489.221266531687	570.649869433321	575.109315799838	694.068938340693	739.221019667379	684.867874491735	627.262559967613	648.625634253696	741.291753824057
1769459_at	615.262094543161	679.48002265944	574.403784679698	615.568017949909	584.675332150276	550.612931032908	611.092309385997	584.804665903836	569.314523382681	525.601658472551	556.251349561868	536.345332108083	486.724401355409	515.835826960796	494.242225680093
1769460_at	1533.53647249343	1517.2044327787	1621.62478832225	1648.63678450016	1498.52786054987	1361.75936982351	1320.05798900899	1346.02809599025	1306.85324750539	1228.56890883001	1180.92060355016	1166.33114902711	1057.8788516805	1004.77160190665	1083.18825999465
1769461_at	404.995914803625	328.726414253176	255.491523740712	235.944500294406	234.973080927371	231.284979640844	227.124236863364	211.4481876239	203.075633660114	232.913589355461	239.270004680105	202.550150230664	200.5820344305	166.940484501596	212.753389662622
1769462_at	2954.66966992691	3105.29699722895	2526.69482270972	2497.00917066217	2482.50951476529	2648.4720612169	2070.68676988811	2432.23440208904	2548.68114403631	2395.51197280793	2284.87837652037	2361.86113963798	2763.93095025776	2438.19632369849	2540.50465350451
1769463_at	1574.0071669871	1655.06750650213	1683.10864546667	1215.87923308857	1176.05688539268	1190.1429403622	1215.93695442056	1372.39559151789	1387.5411593421	1550.42775599339	1642.43160734619	1547.45304615219	1510.93375785605	1651.46056399827	1791.50164597279
1769464_at	2860.44367356875	2281.94788235715	1338.54930732572	1018.44398059472	823.520783559803	986.530602342135	862.808089562673	1066.26913246215	1085.7289081363	1048.56649402616	1049.23285341663	1202.40534348139	1588.19168920891	1477.06500114976	1268.83098489133
1769466_at	360.237871194488	363.414752813316	459.686361280518	507.207257197834	599.304183261432	630.526394113343	619.407276286952	478.850914267829	505.625949047494	534.168338065445	548.318851949175	559.09602925883	453.755717783345	482.178367221205	508.826055302814
1769467_at	429.105041374655	282.42647363358	317.372220693485	292.037090335481	273.658845113041	290.372170492331	293.186439108645	263.973183889479	282.276831623832	280.315786714091	285.145408173465	359.382591377302	292.538063336955	301.864993869953	274.364094173481
1769468_at	1621.86296870962	1833.64747859728	2077.51946824095	1674.03563464849	1893.86417768061	1806.08716078386	1532.47209114265	1869.08561875018	1812.25670546319	2001.87923936951	2193.60312177259	2062.50158851258	1992.65462159022	2054.83281748911	2198.36228790396
1769472_at	512.383698444759	426.293196812955	436.972074045503	694.217263874704	637.805479148324	582.572833524403	677.590573383562	614.277362565789	638.437075521627	601.018267039242	542.846009421264	619.391841214415	458.788854140381	390.460372826922	514.411604794896
1769474_at	1698.99342011827	1670.90909675615	972.230543191869	808.742729651231	873.896455691754	960.945579867295	922.377296321495	851.66891456567	821.454901550649	900.84506608813	799.099918256511	762.190083290551	685.251001239771	646.107879633965	817.726910457941
1769478_at	1967.20613317458	2077.49806515622	2762.93156463423	2498.88687044536	2761.99889942525	3003.45732906626	2751.80616116957	3093.96927497464	2996.81596175207	3076.20484774969	3246.59989915614	3077.08842644913	3201.89655025837	3505.8263765674	3449.14855555454
1769481_at	1093.21857984466	1193.51602055607	1022.91693470664	1234.82272273936	1022.85833648844	777.697350869592	1187.78464259816	1347.17047650047	1435.01107061517	1215.04233631306	1137.652200629	1152.11332765544	1149.69524186968	1266.00748857607	1086.38193361085
1769482_at	427.509388240764	329.76377535029	277.845100979206	275.12890065016	238.74982700599	219.967210708873	246.090929292821	249.021557229405	261.832168191416	231.445012152597	249.491711305143	271.441703043736	253.03658359568	264.967887231004	250.27363182679
1769484_at	419.289164903807	612.804216113189	824.403848672663	875.805827218183	946.735392343813	935.733450765744	960.60995932736	970.310862719557	997.128498240724	965.128257935821	1029.02824291077	1080.82552175035	1098.52111763017	1149.59419661208	1031.91252189215
1769485_s_at	1013.91887668926	1052.53688459305	1159.12818593337	1154.18644809395	1258.29022982524	1351.11701116581	1307.82658617715	1137.08708964493	1101.1951779388	1097.87739888715	1167.77754520939	1055.21636793624	923.198741448231	943.454465371648	943.537181968578
1769487_at	2434.94698165198	2421.73884191468	2502.69564506267	1918.31398329285	2336.89031625608	2447.76964306244	2121.66866348526	2301.77656529375	2318.04907773577	2721.76540833184	2823.25520612129	2570.28688414679	2515.97664922052	2695.5100859881	2829.34343544784
1769495_at	2242.90702480788	2566.38482071149	2633.96138201537	2326.40696304088	2217.38413331045	2158.05554628726	2183.2201042733	2249.1656729429	2260.61067913318	2252.19023503787	2311.02142541285	2246.49507199116	2255.44873881412	2481.92338055424	2603.62734002203
1769500_at	1188.12877364184	932.68813708389	815.403809911364	960.829770285281	1024.70321697691	1191.11777163302	1091.91620975896	1094.45331772994	1125.14932057849	1147.89697702793	1212.15245874687	1251.97880238386	1106.30345081046	1231.976151364	1025.93110248263
1769501_at	760.239721516774	711.319368870412	585.251270449298	582.539083519183	599.373684225404	514.204227243418	526.012557064434	538.069961486119	532.587987849323	557.258421768864	596.810589601653	543.015999350545	550.978253322836	552.807794987758	570.080675139977
1769502_at	2198.17010412966	2639.13888128332	3252.64024956106	3193.25836931907	3233.97021885594	3029.04155663858	3083.81771285687	3053.03278919329	3274.44387405956	3327.59618849876	3467.55799257543	3182.46406422127	3246.20151053461	3465.01191237328	3450.46127138337
1769503_at	5524.20451230588	4752.76258618286	9231.18830964187	9540.22688678327	9822.80838541292	10653.539816722	10622.7808316432	10450.5477019578	10741.0933632215	11036.5390663751	11132.4717606995	10573.2292594658	10635.2176487773	11685.7668667936	11462.8559200681
1769504_at	3161.66997569315	3627.56697473405	4149.18037082862	3626.97887333	4192.20052871656	4737.0144078143	4306.1421700065	3928.1531222994	3752.06877493282	3966.15807197503	4129.48337865514	3711.15197745569	3732.10199047235	3919.40227260274	4366.36431136759
1769506_at	604.828215191684	877.844982970605	1123.43126402126	1012.5700398439	1049.03115793851	1131.16292025927	1089.86821086528	1092.44624663988	1067.78936868675	1105.27402081571	1169.97643536328	1172.44070118247	1111.51722850994	1221.0642851064	1115.41741727815
1769510_at	9603.73552300595	10502.8586859623	9874.80035921771	10133.1273260444	9831.666705358	9415.03363766565	10082.2722974767	9874.2480871066	9789.08146764093	9750.8439263365	9497.78640209016	9492.50083877791	9291.70617289242	9230.15236702105	9885.40668569204
1769511_at	531.135757800983	816.75804938127	1358.54628265982	1822.94410106913	1661.30816921916	1586.72217099895	1861.7011773016	1611.53131397615	1602.96277818196	1420.42257045887	1382.24871069402	1470.72408445837	1657.54332419936	1409.00873785908	1421.47941961974
1769514_at	1733.01335047816	1574.75220905305	1232.18008909487	1076.26094328014	1034.25706696538	1157.23181044887	1006.28102551813	1083.17709102203	1146.55398620082	1161.46618406047	1217.40168240024	1246.93961371281	1384.70064589108	1356.86300975746	1278.5156871444
1769515_at	295.886858277191	239.841960144746	260.53636417164	271.324140252803	279.205322270788	322.810509954628	381.097011918189	312.13691060452	290.943457071	343.101871688555	325.675338558211	346.396816725841	301.915554278681	311.440593021029	327.144748211126
1769516_at	8223.95723654452	7691.76727531924	6936.12336960938	6803.23169187601	5945.43853788478	5263.72220591921	6161.28919408149	6433.17605041579	6853.65920386423	6781.5066828867	6402.61206434984	6597.74941758082	6207.10153046321	6225.99332543553	6284.20242543514
1769518_x_at	1287.52449630684	1060.19647683578	1006.12642317644	1034.35434565032	1078.88565535682	1066.12817108299	1076.74854383895	1113.33892560452	972.968314323483	1174.65699759166	1126.85630416716	1070.91731842636	911.918943216129	779.770003074816	953.181827267642
1769519_at	11091.3552561401	11529.7843467156	7705.33027013565	6282.52985589127	7426.38508649379	8360.59854106728	8024.77997653319	7123.11343976954	6689.74086403284	7147.98854210905	7223.22145737169	7389.34158413169	6299.06266793354	5882.49815955866	7780.59595933786
1769520_at	7712.40354259781	6497.36866226651	5173.74802077106	4325.10005081004	4233.6854005186	4207.65295278315	4145.6809646956	4224.78087105909	4049.1179850753	4194.17226682271	4165.85619396879	4172.86222007336	3799.60244349691	3749.0900081457	4413.87551684204
1769523_at	970.127074709281	1095.10273868225	1257.40069299834	1078.53832624268	1276.76637073651	1373.36816827777	1426.77473231853	1427.72760079447	1423.9026718743	1535.16699738598	1617.61306546254	1519.30272574674	1461.8720748566	1566.79923970993	1662.2181830524
1769525_at	2962.98684303784	2933.01531470165	4216.00720850723	2850.60068041833	3116.25828393225	3665.72529578655	2765.45499082955	3128.92468885607	3052.89996745446	3824.70898904495	4215.25733356107	3802.88994735549	3639.81618166444	3927.00945150139	4342.1738991512
1769526_at	1158.20306301598	1529.12628608116	1611.97549801505	1594.89775226601	1507.76709783503	1457.46240881069	1513.30201324653	1396.8581801012	1355.26491720543	1261.29577816166	1201.41566543076	1203.58510593104	1173.09158085631	1068.61502066088	1030.49507992718
1769527_at	681.726283643511	704.953530213892	891.415057218628	818.666249081226	785.809217912169	882.916364723333	918.635966998349	873.902639525773	889.675667721033	891.086831992524	963.904472282991	948.732491690913	955.474400384337	951.601950756324	966.791315292868
