# normalized time series: rho0_r1
# normalized with: rho0_r1, wt_r1, wt_r2, wt37d_r1
# algorithm: dChip 
# by: Gary Koplik (gary.koplik@geomdata.com) 
# on: 2018-06-29
# 
probes	rho0_r1__num_00001	rho0_r1__num_00002	rho0_r1__num_00003	rho0_r1__num_00004	rho0_r1__num_00005	rho0_r1__num_00006	rho0_r1__num_00007	rho0_r1__num_00008	rho0_r1__num_00009	rho0_r1__num_00010	rho0_r1__num_00011	rho0_r1__num_00012	rho0_r1__num_00013	rho0_r1__num_00014	rho0_r1__num_00015	rho0_r1__num_00016	rho0_r1__num_00017	rho0_r1__num_00018	rho0_r1__num_00019	rho0_r1__num_00020	rho0_r1__num_00021	rho0_r1__num_00022
1769323_at	1239.12160700262	1200.68650837948	1155.63285854774	1505.36969464164	1141.30114080188	1083.78782129767	1163.98358765606	1169.6178062643	1201.97870240703	1236.43387847394	1205.25459003019	1279.1524577261	1142.96080816002	1164.61092571566	1131.03814494593	1252.62770302983	1230.10685432694	1272.24341171862	1182.26662760281	1168.51583738365	1202.53894599949	1232.30329672309
1769324_at	643.209796443502	649.328905761765	609.267729705108	639.869399778365	724.910730083489	689.937610674594	720.281661536022	731.867750071921	689.380747340342	687.246668765396	669.285344045633	658.896573203012	617.01339848837	628.001283562347	583.6850901155	625.269125029193	651.223125048655	635.209791282362	652.33366357102	628.735759692751	649.889273821199	659.607383915149
1769325_at	212.712890156851	243.369002209683	250.699613748242	276.091399275196	305.094454696435	312.603279411568	315.959380625475	338.887209981398	324.774252353877	328.120755019024	305.124827731801	320.354116858439	312.692236881251	303.67587953326	289.577496337313	288.054911821309	295.818654018659	306.193054868994	303.330884821211	295.028347524337	306.161580876714	300.068014775447
1769329_at	1732.15307382793	1845.76887322976	2071.89466596401	2283.4958149335	2425.41260731472	2710.37558655211	2760.42360190243	2879.58319962478	2866.52004172805	2880.8158699571	2858.37263276535	2751.13283692149	2741.21188865945	2596.87601624086	2584.13158156734	2512.50334011825	2486.03227339234	2428.70657759879	2368.91256921803	2386.53115249969	2354.30966207116	2311.14594388381
1769331_at	2177.55271332032	2389.8512190418	2244.31171704168	1960.28422948024	2073.04826733739	1823.45233531847	1758.28313592257	1731.0321996493	1774.93688547482	1785.21367040856	1775.71634426589	1841.38896652345	1803.38769405551	1863.18673751782	1744.48232396462	1866.43590974327	1857.11725637604	1916.50870852385	1801.7353626199	1790.55964232044	1776.41634981391	1752.03672015449
1769333_at	176.845012012329	169.393858218507	161.785671915684	164.703453593926	202.649747376341	223.57288275258	234.337066921849	272.091132347025	299.030402116932	300.171714552233	322.751382127408	311.942771068223	291.779004399442	296.435759597786	305.63067111074	324.730133519622	365.827019370252	382.665078791673	423.071143083743	447.060860613785	484.064896988038	515.907648369707
1769335_at	3500.95701340507	3542.78920848447	3663.76035700975	3647.22357825542	3471.56134715103	3697.01503227821	3495.44955524746	3625.9900282231	3579.99156755093	3623.50741882453	3271.19804950201	3630.71653564161	3419.54348989147	3527.04584512082	3514.23797914007	3633.9947266828	3578.69530092434	3510.2722382474	3143.82073094311	3093.48972057619	2943.80509211222	3242.67264974091
1769336_at	709.583582661091	737.931166945942	859.301405121011	1056.02514127649	1054.67251373395	1038.2560142366	975.708653618042	873.515640303897	830.217665096952	771.987316448849	740.657313146646	749.104450113906	790.164547370766	768.601884562991	772.315073448257	697.726740518595	667.233597293352	696.558864504118	675.297765569325	669.951715770233	633.192775235963	643.421790236836
1769338_at	481.503462201239	484.374288203164	361.788177861524	341.272771487845	354.763731775787	356.21080316721	332.013193511863	330.919375616268	300.905454774828	314.362264389724	326.491621212938	315.223321223228	308.405077890001	288.418458328885	305.36573324556	266.057782332095	267.673702182131	262.250861934819	232.658009291225	247.171221886647	272.144280165089	291.149689548213
1769339_at	2127.70455696787	2117.95448082037	1907.58288904638	1792.44803554683	1716.32205081451	1640.38726988272	1737.6189077906	1715.43515513093	1804.25932646788	1919.16721723801	2026.62038630896	1856.14957580859	2002.45523466687	1884.58777586361	1985.37061131031	1987.36346204529	1884.29466977398	1805.97148229102	1849.12216944183	1818.75984764421	1839.88196783022	1887.15774224631
1769341_at	5172.71097152587	5145.40802038948	5634.19476746289	5793.06507648506	5637.79109095173	5644.51910296648	5471.02557346091	5420.23820645926	5280.8886588732	5351.4645240804	5208.24910193928	5370.68115361235	5478.14196774235	5458.80892026996	5565.22779996699	5470.69882600808	5467.55640038907	5614.32217660253	5437.9493250463	5555.23239263514	5466.54473529439	5514.58698720681
1769342_at	276.128721007446	127.733494356695	125.135676420113	114.836212281485	137.066347404403	121.29737696615	122.959225515724	132.379103511821	129.799221360391	133.019971305536	151.053917211966	139.260993018914	135.759703378555	122.41658523947	138.288369608944	158.377828553086	139.891601935914	148.766552236579	166.547111336685	167.487520168028	174.918138292629	195.453484245828
1769344_at	3585.34187293349	4469.43881105273	4891.86850963983	4943.45074995231	4926.90916093303	4738.35779528061	4765.81963496594	4985.27405504448	4992.61279354939	4956.35337564881	4863.27117758295	4459.80737789339	3984.5787564506	3803.15682913134	3429.92010843209	3500.29787562058	3433.29315231464	3354.19002678017	3344.88155059753	3362.81770770122	3439.25892722036	3430.24360718214
1769345_at	816.271862447916	844.07080293594	875.213120515136	846.19123514947	915.371974266313	926.536424256079	928.918609297902	1025.06248966857	989.193851793869	1022.94099900403	977.561190250111	941.530378587548	912.802874842132	895.097698488753	903.969131805026	869.200529198099	882.836535767016	875.107980976061	845.39807853411	856.148408526126	846.131214606263	876.188781932059
1769346_at	958.976358158707	888.757377251746	903.139684148597	957.083468366329	1019.6566501138	1082.47890623952	1176.6231642446	1094.35410417144	1053.44348274579	1020.24020020461	976.193183286056	1018.57929551836	1046.14941724061	940.995985306103	1010.57028390377	1002.87434694758	959.978842386793	962.885959270798	984.874449546898	970.917862366388	947.632460295141	1004.83221360091
1769349_s_at	733.391813027102	626.035577433287	539.563205733728	465.052876286004	405.947211721942	349.752780757777	318.345424947567	350.030711335037	313.828975016161	327.626514252465	319.501677911859	332.119445443515	305.216845798884	313.546176615748	345.543900862612	367.368260218547	377.685669818563	375.662600853406	364.661922987651	363.09983196285	378.497334817933	417.497618776932
1769350_at	464.45734809086	587.950606176053	576.087900660293	663.323020676491	718.223568458486	741.740309604517	681.005867891079	648.047678182073	595.764115656345	585.140720704695	516.597414791113	519.29358131592	508.808552361164	498.229940757229	454.613044477706	428.695058034351	402.739734762654	422.706994368621	387.764882870265	380.323955952118	402.575683397486	423.180128921264
1769352_at	501.682597240786	413.649911369139	462.453893053165	512.021669485269	550.746049523002	564.341746446488	545.759873263029	540.279936248765	530.603335241569	545.185201861269	591.038555844397	551.101601087916	503.633610692689	513.259473218033	535.720040919865	510.442342806947	522.991605745315	470.055104530071	511.536988527681	499.947198416315	506.891373811796	537.669648709855
1769356_at	2794.99805014624	2211.18306533388	2333.65551594628	2380.68573565231	2563.70178404308	2645.56877219816	2755.99618792569	2835.17313598062	2778.73871104008	2684.15356238887	2785.64713115979	2727.80136948399	2742.14796364494	2771.59939893681	2693.60313494144	2695.71705996134	2617.23085472874	2510.15675200172	2606.90195499582	2548.8403402431	2555.8191740283	2419.88345105527
1769358_at	666.470831729927	655.758104205342	645.896128550725	613.283515375308	630.600937331138	651.469478427776	652.939186092026	654.312993248409	644.23756045798	647.831489660099	672.077455658756	653.620694984248	677.958324135387	612.526438180529	614.498491263748	630.468769058784	634.227850969546	623.448332125935	651.574059027306	597.05946095663	592.020094848097	633.021576805082
1769359_at	614.625725465245	634.654237211249	541.96293452085	497.737189968592	483.497150645452	515.015744454343	498.067207809053	517.031549671483	500.111256853932	488.495955579352	473.512302935702	484.774969662692	461.654135918684	473.301113494628	501.638509131152	473.551919627206	489.129763607155	459.689919516441	451.752142073599	454.475220514832	433.777445561448	506.563640372474
1769361_at	591.298791969656	531.23883849762	536.892383221517	527.701350748985	497.585237019666	497.801814210838	508.611154468974	507.21680489021	515.981413133031	487.703481006065	490.908316565263	484.133538933774	504.944211708316	499.350034892335	515.840429470074	515.594819395899	510.301115652027	547.203350215738	527.837869281576	528.98417352581	511.577697038539	528.325390961724
1769362_at	8081.87900392491	7881.88610553284	7619.17703201936	7522.94361919273	7117.55395347877	7425.16551528454	7950.27698734523	7852.13393723023	7816.23584638048	7592.79362698148	7606.31912506556	7295.91448445553	7822.07173178993	7770.17812810064	7237.07607353205	6921.84693554828	6893.18841573529	6927.95883852686	6877.97556248531	7112.41726179748	6835.08843955841	6719.0692734341
1769365_at	7584.80575071892	5446.80193226174	5410.94025296908	5919.7368361357	6295.00959636499	7092.19507162501	8041.7375275525	8666.14140403949	9215.58038640101	9618.39483317314	9689.16685398726	9479.56568042336	8954.54767242953	8792.34245221937	8354.88927722686	8109.07458317513	8193.41448618395	7926.676429425	8151.60368202615	7953.83289286935	8040.5064244499	7944.4512977754
1769366_at	808.493500415015	790.199549693325	685.796167985774	609.635685369458	576.700458198122	533.77677011775	440.048684575523	457.657279639906	421.171511733679	434.662989746874	437.278547542954	467.871898352317	444.465680876772	463.164215138771	450.932637831166	451.004549503536	468.377767917348	437.771518082555	441.856951768833	414.109366668611	422.624603219452	416.350559268737
1769368_at	1328.53286033118	1350.90131633983	1600.7571114188	1624.1763119771	1811.09146898255	1754.51818099741	1790.95011945412	1719.7052734807	1670.22654567014	1722.04164254973	1659.85411625336	1549.63549753735	1647.69519319313	1727.89384766197	1520.85938148081	1609.92246124628	1708.24126188185	1664.1350631365	1795.84110430533	1712.32032230394	1768.65640437877	1757.68633067906
1769371_at	4374.63288115783	4187.61111053611	4069.24935453478	3929.00108390396	3929.01666600322	3830.70694512082	3757.38216315261	3790.58067102078	3700.54804061283	3760.6315788046	3626.85014546471	3823.81004965147	3926.13979045973	3972.6513167448	4149.86994763235	4122.85110316851	4046.62100788873	4200.86795452139	4277.01503830166	4348.79625655348	4408.36438731561	4519.73944823483
1769373_at	1550.15886264376	1514.47359618362	1507.95819289386	1566.08608940295	1478.20410486962	1445.18374377248	1322.29486135856	1128.31413511262	995.349668220053	941.18326308927	909.954549170303	948.697853197697	940.813519135323	902.430828290827	915.130090569278	874.934048542566	840.161322106911	835.589827483987	778.644623430756	685.011947247306	657.656727111254	703.838984023234
1769374_at	833.233871202791	881.260368165283	990.664430005517	1084.71467401836	1254.50296295314	1133.57684490771	1133.61512788139	1227.14156869262	1215.04233614166	1218.49412083034	1212.84321497071	1242.67187464547	1287.81168652774	1257.90673308092	1250.32474725162	1226.97577283935	1334.73137672607	1345.74687217168	1422.45662426934	1420.99705356757	1466.58293891346	1478.29461045723
1769375_at	6528.9595332384	6370.90317615986	6681.87159010907	6885.5810706699	6897.43264179704	6701.89325702009	6633.14077570829	6527.12379510675	6286.12694316956	6095.94046174946	6147.83097412567	5901.30626592987	5817.2580728734	5853.82728638213	5669.02621035507	5770.71087650236	5610.07672427499	5498.9965960632	5358.3199104049	5254.43276452401	5192.69802519142	5257.04602438539
1769377_at	726.288535250386	859.522442889518	759.75959537428	705.052981815778	623.276856681662	621.209792299766	566.315717472403	512.233564694922	510.326735827393	529.489510970559	570.742595520197	562.419557219209	603.128806157318	593.22695822967	589.933476815913	542.089919401719	553.080232538963	551.351800625968	536.158698199336	573.754348878533	575.691188739915	560.917095219333
1769378_at	9941.85776178888	10234.0928865885	10904.0660135756	11241.1580784061	10884.1862613035	10522.0347043899	9956.04539972664	9219.12319048075	9024.03786530964	9161.24229298272	9764.75532210869	9886.00335781967	10148.5216703271	9907.85615671758	9690.12808716781	9475.68957471394	9472.26186834194	9481.44841480664	9831.65713915485	10061.4285145823	9938.32246975001	9943.02922309756
1769379_at	708.651552859667	550.395752742211	519.518851791153	580.663935029505	573.254191034773	611.244544305792	596.675837417739	602.141238546378	594.414093885098	589.686398783625	527.464840996428	590.216493907183	604.646681646496	609.994761880012	703.840111470239	668.145232198319	727.912739645283	736.135590090974	726.309075565691	765.823088235494	809.42013047113	786.135043107433
1769383_at	1613.69714675997	1731.69384135347	1796.61868190268	1786.57416128823	1712.33982102116	1800.14041919683	1791.77270795351	1810.37031477593	1822.43311217243	1881.35792052824	1846.99894673081	1818.50272503691	1935.30707220134	1772.87210645206	2007.78894048744	1991.43969426977	2094.33497022796	2110.22236643314	2062.11002756357	1931.95639816317	1985.43947424709	2114.2208637767
1769384_at	347.071216195148	300.424887215372	279.570113940973	268.87432477405	298.974507210012	225.020018858033	220.219186836842	233.308513923763	219.529244668506	240.85704900295	275.153554289373	250.73247367292	312.901129126113	234.770402565082	270.740039736566	305.576234581901	277.049921852748	273.438281017057	253.828998964534	285.389799668913	291.992433587202	308.548916328081
1769385_at	2322.07903067985	2219.59557505002	2090.98930495795	1906.37251370458	1726.46451438024	1698.74707047108	1550.42056477399	1454.19771077306	1441.80937436961	1286.37314200972	1334.62092936856	1254.58719978164	1320.37035558614	1287.46123868905	1360.63295847436	1355.4667611171	1335.13216871106	1321.26210528542	1218.73150708659	1292.45028279065	1291.04098071935	1262.13311174566
1769387_at	3296.68159522445	3225.86369710039	3551.25558625072	3705.51778539312	3950.71762385087	4312.06528037777	4350.00326692033	4652.88080797199	4597.29723034091	4679.49869858889	4639.05655961107	4587.85933163175	4410.85694109479	4245.64560964995	4472.15388960789	4394.27368460121	4566.47012761462	4630.94516996832	4791.44200657689	4780.38485427553	4875.15297347586	5079.20891806063
1769388_at	1405.57297449248	1456.11222474926	1261.91365313552	1088.96096880461	1079.35809266078	924.711748372417	807.255747808211	808.545163864514	796.61654183363	832.637074432287	808.740908431394	842.116616301025	905.541886861118	982.863128194207	915.788024405274	929.209329292345	958.523467565097	963.582526528518	1000.04812061141	972.058393280746	965.663200001415	989.314621333001
1769390_s_at	11223.3332408253	11173.7052821818	11182.1723347305	11234.2603477058	10609.7200248946	10798.4791641495	10495.8988000078	10497.1464456545	10760.5072864369	10257.098343779	9742.0710675877	10075.4775862509	10518.765590083	10727.3407626007	10671.6797424558	10392.3008888201	10107.7192193322	10760.6705635623	10020.1540182698	10409.2551799127	10348.1796214107	9807.27901466692
1769392_at	2550.8437723582	2297.01827365274	2389.97178243791	2333.92421654686	2582.22722917652	2634.43614360316	2761.14978058763	2870.86287309079	2799.27817472223	2802.39408821484	2876.66396808872	2879.2632529047	2901.96996336154	2911.93251716257	2853.96799368304	2878.34863815556	2773.23513424696	2624.70960343701	2673.06154101954	2614.13104700197	2705.78504712613	2536.13787763422
1769395_at	4324.14480879266	4454.49579994934	4541.45173796156	4674.07339913864	5055.13992096443	5183.62954025497	5591.81629914246	5746.98212254328	5765.0371712864	5746.98149777969	6089.35618167085	5767.42476537886	5661.89510640999	5593.49236374067	5334.98444021132	5351.43881111828	5387.12122900921	5304.87677876624	5302.67777822188	5282.50512464223	5236.37487798278	5066.58115530789
1769397_s_at	10809.3190673769	10632.6235643063	10484.7674251846	10795.426142905	10344.0123114489	10067.5298043143	10254.1582325148	10170.5429663692	10230.1821873742	9725.03568662011	9398.2400876594	9985.7099989377	10107.051603115	10631.534248993	10454.9901648919	10007.0976902279	10068.4899642909	10124.8906225944	10005.3783958447	10085.1831513953	10339.8333385744	9747.79495191205
1769403_at	1007.75264768155	1150.93527779032	1632.8175706565	1879.5311404585	2203.87224941218	2444.88073875066	2669.33564489388	2650.10562259614	2544.91943196668	2549.43171089057	2215.72605114535	2060.29920897314	1927.42693690544	1953.71143973092	1725.90184818074	1991.40438041896	1928.25437926927	1997.10093602097	2041.11121771808	1902.40877670581	1960.57571496286	1890.75249786528
1769406_at	3985.31517295099	4071.13644599123	4127.291367977	3995.3665151886	3620.53671679851	3337.83030187075	2952.1582840496	2569.39193870723	2596.67113349703	2578.1936414083	2865.44787932182	2834.95697638038	2931.02337369114	2951.80156620057	2958.52747699454	2729.48553353719	2907.33951201285	2873.29553947678	2801.55143902061	2867.73415817843	2768.91005999521	2684.42982616161
1769407_at	656.02684018145	602.061369337444	588.048630560592	579.176293589449	660.092163006243	628.999571763865	584.965513775219	599.081162688359	568.085933630768	564.149136975436	573.569103845162	546.503498333807	545.151628947146	567.839659947046	538.170374608737	534.963100119948	546.810743041521	546.919213809171	535.846985261358	533.606401423649	554.923121739301	548.779019284665
1769411_at	3772.56471670117	2485.81143173591	2639.90536290951	2905.49030215618	2994.5306784337	3513.37164035295	3821.19584970223	4254.50528775172	4405.09543976359	4417.94189842817	4167.304037032	3922.56940359388	3576.59187914322	3267.8691077659	3484.4057556538	3318.40871620698	3508.18692099555	3582.88528442674	3684.81203859654	3711.51478706748	3641.11182929268	3618.20587878329
1769418_at	1452.77967154724	1470.58778585486	1289.15617995374	1274.85451435419	1394.85062493643	1353.92417700033	1248.20490311801	1213.30104440261	1178.06465644647	1176.94396694154	1092.6133944108	1160.35942989089	1113.72335078785	1146.13534560297	1081.6366940683	1112.73479202478	1155.01030492812	1103.41709678454	1071.44007705376	1064.71670730937	1068.41139563967	1096.26476304295
1769419_at	3570.79748826404	3465.00441650277	2989.17210664363	2838.35394603733	2820.99515466258	2812.45961511692	2792.68183604393	2835.80189798278	2849.43374058613	2946.39181291643	3019.80719602594	2874.41157169612	3038.55406445872	3026.42573533264	3189.27954895475	3126.32067010919	3140.97390440527	3014.3089813421	3026.1645087841	2917.35635240094	2978.21634020675	2958.97608223597
1769420_at	1084.34518595078	1820.90947012595	2280.22600002077	2334.836094882	2310.98241736899	1866.1115216668	1740.77790580498	1789.09273917641	1834.08519823181	2058.11860327774	2241.32973863508	2212.20898994461	2313.46315095792	2235.04925678482	2256.35975608101	2331.22556470202	2388.62641852451	2395.6817257794	2595.50246672194	2548.24084616893	2770.45366968773	2735.19038953387
1769421_at	1321.57291150571	1123.13791134943	1029.01286959096	917.255164115769	909.45211881298	911.652513974485	883.670656340342	858.945859271106	850.986171507184	859.111944229278	830.372199007274	796.937830879784	797.38755804682	793.203997626974	786.527387420249	765.711216863716	775.739366435274	738.925051237869	708.352874871857	755.917277415183	726.846743205573	733.436993822263
1769422_at	574.429277972006	632.94025148361	686.752464650213	677.494594974866	773.967463863529	784.432656259538	753.053266174285	742.965060235247	703.276261599816	721.599177911543	656.255961696172	673.628116757615	637.964984735422	638.140598736324	537.914986782696	590.717986005235	584.06683404493	581.058513655103	568.694596590886	532.037897360836	550.191196274701	552.257126546133
1769426_at	361.270546284375	312.257087254823	278.824299833342	300.43951333987	305.794923831213	293.045287232197	337.144391200224	419.968508028365	474.622170278296	546.588547913763	657.434500603771	716.773843731357	876.350958245248	931.891521221889	1047.25916864171	1101.09861116462	1125.89639724795	1225.96294705502	1281.73113601408	1370.79902361103	1433.45102640045	1501.58981832228
1769428_at	1608.43398117209	1341.73276463635	1658.59212643033	2021.83276232955	2370.5873483203	2545.72096210108	2779.31744240892	2726.46755250131	2537.8629390745	2445.7197979485	2476.55949918958	2400.24655350204	2302.84909524706	2340.59650243972	2172.06190666026	2155.97510796164	2046.31225313939	2015.05878467274	1873.70011348971	1926.06515570182	1866.32085425952	1929.67674052829
1769431_at	1514.96960154263	1405.65513500216	1281.43249233079	1117.08088813897	1067.38129726936	980.758982256738	846.673130474304	869.119743441311	891.434383720922	918.674409912065	983.736462415	1040.97992553179	1078.00417496179	1063.40437051545	1064.97901193793	1034.48092175214	1020.20823285786	994.300273136473	972.404775380604	980.384835831143	990.898470315827	1007.19090866948
1769434_at	3244.40403120734	3224.00756521951	2623.79533988001	2345.04545938563	3738.33168566381	1952.67593498339	1862.42331071602	1847.8111436769	1963.5719731066	2047.20942196535	2232.43317906369	2594.43005516493	2717.60065853511	2881.96313340962	3091.45175918703	3027.40225519391	2949.68526120482	2844.45652983364	2827.93038039734	2798.90237320512	2802.97779830451	2810.92151368422
1769435_at	1286.17634615116	1431.70194882077	1581.97154232205	1543.60195613636	1427.90322012263	1402.82847327228	1308.83362536723	1271.53228445668	1277.96894616273	1292.09502160718	1301.61288956265	1338.53229615229	1301.98478282	1320.28873364576	1266.17182672886	1290.54995506107	1275.91071490306	1241.79957232883	1267.00303357278	1313.02799919687	1288.62374654365	1400.78655481852
1769442_at	969.245971953123	875.502562832466	839.236143565282	815.430800312752	832.925243231553	853.184140480803	884.812665316772	914.197341627647	890.737623042458	889.988357874362	840.964332225274	827.449443181637	810.077292690357	796.79790852424	752.121673571111	774.342193574783	776.595849007296	775.842238313204	813.06074679908	787.924981372584	804.541869053845	741.851317169745
1769443_at	270.934337094812	368.839462957639	496.013255470216	511.485801877285	441.6473418381	357.750227499479	284.330113187971	262.891782842231	245.99534096836	255.773163886881	285.990520995231	284.786249455385	307.683651636291	282.500925717261	292.115150995728	304.446873861493	304.326940296548	302.024791557083	332.509203870236	338.957833925901	333.958595567318	370.707519294239
1769446_at	321.198185024432	322.81215831807	357.541701554189	347.101681912336	397.884592548349	392.249089576	410.908729671266	411.553576635683	403.449932389086	404.937737199756	391.855085658834	390.475348270587	380.087496089157	390.195994566789	385.131017207065	384.966447879299	416.74143661689	384.966574783272	408.214097808256	386.872474942109	410.069283611573	412.0244526732
1769448_at	577.826631604889	696.200913266953	637.609102542422	633.587698282252	515.12980385692	518.828826669369	506.611184151367	539.622344877455	563.814009023941	574.319131250255	582.730132850278	664.764426172283	692.803022850162	758.770194240751	729.220773018211	826.638559268419	816.425063170422	823.732435256291	814.617659207902	850.723389778431	887.350770408498	878.332505586242
1769450_at	1915.54600047667	1988.3757171858	2127.01176991556	2015.25316462106	1933.59824504932	1985.88938182143	1543.51695896925	1821.18286303196	1762.86539233792	1845.13057403574	1548.95481150217	1845.60884210767	1786.02233445926	1893.62247213105	1996.29045188419	2128.33578297135	2060.89999937367	2130.45749062628	1870.57728518413	1907.24525816999	1915.79533047025	1916.12595338611
1769451_at	627.600431231919	633.477853570664	589.6409407228	601.965644433652	646.286259532269	626.976053370573	616.641832446064	654.43496891504	640.797852287257	614.895204777516	643.994144760221	574.046732584475	600.099966766572	550.471034336574	585.006663985107	524.07581950882	513.308416628404	521.737027318334	512.437144429211	497.000410762805	461.686808431061	463.094104552311
1769452_at	1520.49955665472	1460.46024430411	1391.97966052097	1362.70073578525	1475.54323650204	1447.21704907872	1508.67692011462	1524.0052295306	1447.89300545186	1521.55553694371	1562.70585168702	1438.00562818486	1534.41840965231	1535.7062927668	1440.94655264402	1511.26917557061	1461.02322317293	1387.47194337056	1549.66314959641	1475.97050243948	1506.28940564133	1505.4023149624
1769455_at	1459.25056811214	2505.62094894738	1064.12370393684	1040.81248060057	1302.7555404908	1860.57592814519	2237.47369149318	2279.19827637393	2022.88776855413	1803.5490507246	1719.9956072218	1760.78117927366	1949.11913505635	1968.82951312216	1967.85946368871	1773.85452301698	1701.97413147628	1554.10269747677	1449.79170508643	1462.41437919146	1438.22599483689	1490.94922347154
1769456_at	423.518072046865	423.715631155217	464.380472874154	416.236836351406	413.292571645858	412.678443321777	389.270966843505	415.787871408576	415.295226075304	381.694401870952	370.761684427934	385.344939458826	422.03462298782	398.605440908921	349.984610564968	396.300492022377	376.199165522273	329.857091740576	357.342246476751	343.156794077793	356.276033069998	364.070640748999
1769459_at	752.451743100409	720.214599888689	675.377405909059	629.099373338281	584.082633201122	579.281669837089	568.644938213426	578.089130204475	562.343445008639	541.6411904526	563.431400760247	529.457295669357	518.337804256192	508.638875210709	551.269730482316	534.817632755251	538.637458626909	541.572829200291	528.231366128334	510.610281861885	500.82158506683	504.542251430568
1769460_at	643.066753107875	645.179961538735	742.812776718542	812.308465815269	880.071773341501	1137.18056603379	1284.70287587519	1353.78243125178	1433.28432107634	1494.07360205887	1503.16863292672	1383.09809656079	1290.30864112983	1256.21785597337	1289.48135182758	1256.13774403738	1327.29696376234	1377.05148797728	1385.02206058985	1399.65871786608	1410.80495606386	1425.73160714915
